dataset,prefix,model,precision,batch,profile,samples,gpu_active_mean_percent,gpu_active_p95_percent,emc_bandwidth_mean_percent,emc_bandwidth_p95_percent,cpu_mean_across_cores_percent,cpu_p95_across_cores_percent,fan_fields,throttle_fields,forward_time_fraction_of_meta_duration
Clone3,resnet50_fp32_slow_BS128,resnet50,fp32,128,slow,2179,55.31574116567233,99.0,19.16613125286829,31.09999999999991,12.687471317117945,28.166666666666668,0,0,0.5212381598961556
Clone3,resnet50_fp32_slow_BS16,resnet50,fp32,16,slow,2184,53.32692307692308,99.0,20.217032967032967,23.0,12.99641330891331,18.5,0,0,0.5455220454509734
Clone3,resnet50_fp32_slow_BS32,resnet50,fp32,32,slow,2104,54.79657794676806,99.0,20.11787072243346,24.0,12.614543726235741,19.0,0,0,0.5415196880186717
Clone3,resnet50_fp32_slow_BS4,resnet50,fp32,4,slow,2564,56.85101404056162,99.0,18.457878315132604,20.0,14.00208008320333,17.0,0,0,0.5860486862986036
Clone3,resnet50_fp32_slow_BS64,resnet50,fp32,64,slow,2109,52.746799431009954,99.0,19.57752489331437,26.0,12.835467045993362,26.43333333333332,0,0,0.5230861996927083
Clone3,resnet50_fp32_slow_BS8,resnet50,fp32,8,slow,2278,56.266900790166815,99.0,18.976294995610186,21.0,13.567822651448639,17.5,0,0,0.5579369363054398
Clone3,resnet50_fp64_fast_BS1,resnet50,fp64,1,fast,50023,96.26109989404874,99.0,3.000719668952282,3.0,1.9200301194783733,3.0,0,0,0.9710990560269982
Clone3,resnet50_fp64_fast_BS128,resnet50,fp64,128,fast,26648,85.41106274392074,99.0,12.33552236565596,46.0,2.0392712398679076,8.166666666666666,0,0,0.9471517135759278
Clone3,resnet50_fp64_fast_BS16,resnet50,fp64,16,fast,21320,95.93635084427767,99.0,9.282692307692308,16.0,1.1901422764227643,5.833333333333333,0,0,0.968313567704737
Clone3,resnet50_fp64_fast_BS32,resnet50,fp64,32,fast,22861,96.08577927474738,99.0,20.042517825117013,37.0,1.1452911071256726,9.0,0,0,0.9700246066390849
Clone3,resnet50_fp64_fast_BS4,resnet50,fp64,4,fast,23311,95.63253399682553,99.0,5.425893355068423,6.0,1.254565083722992,2.8333333333333335,0,0,0.96778600643528
Clone3,resnet50_fp64_fast_BS64,resnet50,fp64,64,fast,23587,96.0927205664137,99.0,21.23691016237758,42.0,1.1208010062039824,6.0,0,0,0.9691529501717768
Clone3,resnet50_fp64_fast_BS8,resnet50,fp64,8,fast,22644,95.94894894894895,99.0,8.722531354884296,12.0,1.198816463522346,4.0,0,0,0.9690182753670692
Clone3,resnet50_fp64_medium_BS1,resnet50,fp64,1,medium,25516,94.7819015519674,99.0,4.998353973977112,5.0,1.932382296075665,2.8333333333333335,0,0,0.9580522602367028
Clone3,resnet50_fp64_medium_BS128,resnet50,fp64,128,medium,25132,90.53274709533662,99.0,12.89781951297151,46.0,1.947457424797071,8.5,0,0,0.9510648354903865
Clone3,resnet50_fp64_medium_BS16,resnet50,fp64,16,medium,21325,95.85528722157093,99.0,9.286143024618992,16.0,1.2076279796795624,6.0,0,0,0.9683657138615092
Clone3,resnet50_fp64_medium_BS32,resnet50,fp64,32,medium,22927,95.83059275090504,99.0,19.750338029397653,36.0,1.4806414562161063,10.5,0,0,0.9671036750204034
Clone3,resnet50_fp64_medium_BS4,resnet50,fp64,4,medium,23320,95.71921097770155,99.0,5.479588336192109,6.0,1.275285877644368,3.0,0,0,0.9676298906423224
Clone3,resnet50_fp64_medium_BS64,resnet50,fp64,64,medium,23602,96.0133463265825,99.0,21.289043301415134,42.0,1.4575318475835384,7.5,0,0,0.9677865502580976
Clone3,resnet50_fp64_medium_BS8,resnet50,fp64,8,medium,22833,94.98905093505014,99.0,8.618578373406912,12.0,1.6889735616578345,5.333333333333333,0,0,0.9599685136670262
Clone3,resnet50_fp64_slow_BS1,resnet50,fp64,1,slow,50034,96.13810608786025,99.0,3.0008794020066354,3.0,1.9527154868023078,3.0,0,0,0.9707749539492456
Clone3,resnet50_fp64_slow_BS128,resnet50,fp64,128,slow,46918,96.40251076345966,99.0,7.633125879193487,29.0,1.4640045753584265,2.5,0,0,0.9718493545449268
Clone3,resnet50_fp64_slow_BS16,resnet50,fp64,16,slow,42052,96.63164653286407,99.0,5.366831541900504,11.0,1.3720354164684991,7.833333333333333,0,0,0.9756298661279912
Clone3,resnet50_fp64_slow_BS32,resnet50,fp64,32,slow,45048,96.76571656899307,99.0,10.865987391227135,22.0,1.305389066477239,4.833333333333333,0,0,0.9773167943037
Clone3,resnet50_fp64_slow_BS4,resnet50,fp64,4,slow,45934,96.68550529019898,99.0,3.467213828536596,4.0,1.4306468701470225,4.166666666666667,0,0,0.9762232375064382
Clone3,resnet50_fp64_slow_BS64,resnet50,fp64,64,slow,46452,96.80332386119005,99.0,11.516748471540515,26.0,1.302114727747639,1.8333333333333333,0,0,0.9768294936691208
Clone3,resnet50_fp64_slow_BS8,resnet50,fp64,8,slow,44599,96.73929908742349,99.0,5.089845063790668,9.0,1.3620559504323715,5.5,0,0,0.9772097207808484
