dataset,prefix,model,precision,batch,profile,total_images,warmup_images,throughput_img_s,task_time_s,task_throughput_img_s,task_energy_J,task_energy_per_eval_image_J,task_energy_per_processed_image_J,task_edp_Js
Clone2,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,4,fast,50000.0,200,9.95723438271291,6150.0,8.130081300813009,33122.408,0.6624481600000001,0.6598089243027889,203702809.20000002
Clone2,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,64,fast,50000.0,3200,21.93614636317654,3109.0,16.08234158893535,20964.3825,0.41928765,0.3940673402255639,65178265.1925
Clone2,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,8,fast,50000.0,400,10.242162942584365,5969.0,8.376612497905846,32143.371,0.64286742,0.6377652976190477,191863781.49899998
Clone2,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,1,medium,50000.0,50,22.465708734756756,3117.0,16.041065126724416,21499.735,0.4299947,0.42956513486513487,67014673.995000005
Clone2,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,128,medium,50000.0,6400,21.57576331743258,3460.0,14.45086705202312,22801.477,0.45602953999999996,0.40428150709219857,78893110.42
Clone2,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,16,medium,50000.0,800,21.70096465019156,3122.0,16.01537475976938,20783.504500000003,0.41567009000000005,0.4091241043307087,64886101.04900001
Clone2,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,32,medium,50000.0,1600,23.308784902202085,2884.0,17.337031900138697,19477.518000000004,0.3895503600000001,0.3774712790697675,56173161.91200001
Clone2,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,4,medium,50000.0,200,19.66370830851692,3312.0,15.096618357487923,22194.0305,0.44388061,0.4421121613545817,73506629.016
Clone2,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,64,medium,50000.0,3200,21.659078515682467,3142.0,15.913430935709739,20896.689,0.41793378,0.3927949060150376,65657396.83799999
Clone2,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,8,medium,50000.0,400,20.25345592510138,3185.0,15.698587127158556,21352.346,0.42704692000000005,0.42365765873015876,68007222.01
Clone2,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,1,slow,50000.0,50,11.485626806699669,5721.0,8.739730816290859,31766.814,0.63533628,0.6347015784215784,181737942.894
Clone2,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,128,slow,50000.0,6400,10.18695108087123,6957.0,7.187005893344833,37539.477,0.75078954,0.6655935638297872,261162141.489
Clone2,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,16,slow,50000.0,800,11.024075402135916,5625.0,8.88888888888889,30515.4655,0.61030931,0.6006981397637795,171649493.4375
Clone2,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,32,slow,50000.0,1600,11.822825908331613,5389.0,9.2781592132121,29434.0005,0.5886800099999999,0.5704263662790697,158619828.6945
Clone2,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,4,slow,50000.0,200,9.954331423991952,6142.0,8.140670791273202,33091.63399999999,0.6618326799999998,0.6591958964143424,203248816.02799994
Clone2,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,64,slow,50000.0,3200,11.057324721340567,5841.0,8.560178051703476,31533.9395,0.63067879,0.5927432236842105,184189740.6195
Clone2,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,8,slow,50000.0,400,10.240489429007136,5958.0,8.392077878482713,32141.2545,0.64282509,0.6377233035714286,191497594.311
Clone2,resnet50_fp16_fast_BS1,resnet50,fp16,1,fast,50000.0,50,19.510601152818328,3940.0,12.690355329949238,22305.837,0.44611674,0.44567106893106895,87884997.78
Clone2,resnet50_fp16_fast_BS128,resnet50,fp16,128,fast,50000.0,6400,190.7385532683088,958.0,52.19206680584551,7714.138,0.15428276,0.13677549645390072,7390144.204
Clone2,resnet50_fp16_fast_BS16,resnet50,fp16,16,fast,50000.0,800,103.52074016500563,1468.0,34.059945504087196,9366.13,0.18732259999999998,0.18437263779527557,13749478.839999998
Clone2,resnet50_fp16_fast_BS32,resnet50,fp16,32,fast,50000.0,1600,109.83229544660448,1617.0,30.921459492888065,9947.4375,0.19894875,0.1927797965116279,16085006.4375
Clone2,resnet50_fp16_fast_BS4,resnet50,fp16,4,fast,50000.0,200,126.5049900716883,1062.0,47.080979284369114,8652.9885,0.17305977,0.1723702888446215,9189473.786999999
Clone2,resnet50_fp16_fast_BS64,resnet50,fp16,64,fast,50000.0,3200,111.78903953056847,1481.0,33.7609723160027,9418.71,0.1883742,0.17704342105263157,13949109.509999998
Clone2,resnet50_fp16_fast_BS8,resnet50,fp16,8,fast,50000.0,400,90.54933373857529,1590.0,31.446540880503143,10163.676,0.20327351999999999,0.2016602380952381,16160244.84
Clone2,resnet50_fp16_medium_BS1,resnet50,fp16,1,medium,50000.0,50,28.51130325248686,2597.0,19.252984212552946,16193.9605,0.32387921,0.3235556543456543,42055715.4185
Clone2,resnet50_fp16_medium_BS128,resnet50,fp16,128,medium,50000.0,6400,181.46280974294567,986.0,50.70993914807302,7489.2335,0.14978467,0.1327878280141844,7384384.231000001
Clone2,resnet50_fp16_medium_BS16,resnet50,fp16,16,medium,50000.0,800,141.24071373511472,1037.0,48.216007714561236,7766.4545,0.15532909,0.15288296259842518,8053813.3165
Clone2,resnet50_fp16_medium_BS32,resnet50,fp16,32,medium,50000.0,1600,154.212357728773,995.0,50.25125628140704,7415.7925,0.14831585,0.14371690891472869,7378713.5375
Clone2,resnet50_fp16_medium_BS4,resnet50,fp16,4,medium,50000.0,200,85.75047587560262,1326.0,37.70739064856712,9673.728,0.19347456,0.1927037450199203,12827363.328
Clone2,resnet50_fp16_medium_BS64,resnet50,fp16,64,medium,50000.0,3200,167.0038694257048,1030.0,48.54368932038835,7629.279,0.15258558,0.14340750000000002,7858157.37
Clone2,resnet50_fp16_medium_BS8,resnet50,fp16,8,medium,50000.0,400,104.32955275448202,1210.0,41.32231404958678,8694.846,0.17389691999999998,0.1725167857142857,10520763.66
Clone2,resnet50_fp16_slow_BS1,resnet50,fp16,1,slow,50000.0,50,20.621778544784394,3573.0,13.993842709207948,20307.497,0.40614994,0.4057441958041958,72558686.781
Clone2,resnet50_fp16_slow_BS128,resnet50,fp16,128,slow,50000.0,6400,117.24710764884809,1480.0,33.78378378378378,9406.751,0.18813502000000001,0.16678636524822696,13921991.48
Clone2,resnet50_fp16_slow_BS16,resnet50,fp16,16,slow,50000.0,800,96.96635207084788,1528.0,32.72251308900523,9635.514,0.19271027999999998,0.18967547244094488,14723065.391999999
Clone2,resnet50_fp16_slow_BS32,resnet50,fp16,32,slow,50000.0,1600,105.9380281585009,1483.0,33.715441672285905,9393.184,0.18786367999999998,0.1820384496124031,13930091.872
Clone2,resnet50_fp16_slow_BS4,resnet50,fp16,4,slow,50000.0,200,65.67764598170771,1795.0,27.855153203342617,11318.8045,0.22637609,0.22547419322709164,20317254.0775
Clone2,resnet50_fp16_slow_BS64,resnet50,fp16,64,slow,50000.0,3200,109.60262073512293,1486.0,33.64737550471063,9404.479,0.18808957999999998,0.17677592105263157,13975055.794
Clone2,resnet50_fp16_slow_BS8,resnet50,fp16,8,slow,50000.0,400,80.66971692005158,1659.0,30.13863773357444,10428.971,0.20857942,0.20692402777777777,17301662.889
Clone2,resnet50_fp32_fast_BS1,resnet50,fp32,1,fast,50000.0,50,23.552570401541967,3255.0,15.360983102918587,23623.206,0.47246412,0.47199212787212785,76893535.53
Clone2,resnet50_fp32_fast_BS128,resnet50,fp32,128,fast,50000.0,6400,47.10246646592525,2195.0,22.779043280182233,15897.962,0.31795924,0.2818787588652482,34896026.589999996
Clone2,resnet50_fp32_fast_BS16,resnet50,fp32,16,fast,50000.0,800,43.47655017608666,2163.0,23.11604253351826,15818.432,0.31636864000000003,0.3113864566929134,34215268.416
Clone2,resnet50_fp32_fast_BS32,resnet50,fp32,32,fast,50000.0,1600,78.67349478855921,1301.0,38.431975403535745,12809.14,0.2561828,0.2482391472868217,16664691.139999999
Clone2,resnet50_fp32_fast_BS4,resnet50,fp32,4,fast,50000.0,200,33.31062117389975,2600.0,19.23076923076923,19322.738,0.38645476,0.38491509960159365,50239118.800000004
Clone2,resnet50_fp32_fast_BS64,resnet50,fp32,64,fast,50000.0,3200,47.127018381394784,2132.0,23.452157598499063,15393.353,0.30786705999999997,0.28934874060150373,32818628.595999997
Clone2,resnet50_fp32_fast_BS8,resnet50,fp32,8,fast,50000.0,400,39.616664233478616,2305.0,21.691973969631235,16789.764499999997,0.33579528999999997,0.333130248015873,38700407.17249999
Clone2,resnet50_fp32_medium_BS1,resnet50,fp32,1,medium,50000.0,50,34.35378512213413,2255.0,22.172949002217294,19333.364,0.38666728,0.38628099900099905,43596735.82
Clone2,resnet50_fp32_medium_BS128,resnet50,fp32,128,medium,50000.0,6400,80.29956071577622,1385.0,36.101083032490976,13059.6805,0.26119361,0.23155461879432626,18087657.4925
Clone2,resnet50_fp32_medium_BS16,resnet50,fp32,16,medium,50000.0,800,70.63933844989415,1519.0,32.91639236339697,13721.518500000002,0.27443037000000003,0.2701086318897638,20842986.601500005
Clone2,resnet50_fp32_medium_BS32,resnet50,fp32,32,medium,50000.0,1600,75.87146327353378,1331.0,37.56574004507889,12774.19,0.2554838,0.24756182170542637,17002446.89
Clone2,resnet50_fp32_medium_BS4,resnet50,fp32,4,medium,50000.0,200,55.26553919270605,1581.0,31.625553447185325,15552.219,0.31104438,0.30980515936254976,24588058.239
Clone2,resnet50_fp32_medium_BS64,resnet50,fp32,64,medium,50000.0,3200,79.00471226092009,1382.0,36.1794500723589,12840.5315,0.25681063,0.24136337406015035,17745614.533
Clone2,resnet50_fp32_medium_BS8,resnet50,fp32,8,medium,50000.0,400,64.27023599958483,1681.0,29.7441998810232,14817.18,0.2963436,0.29399166666666665,24907679.580000002
Clone2,resnet50_fp32_slow_BS1,resnet50,fp32,1,slow,50000.0,50,24.073020449575463,3219.0,15.532774153463809,23443.5625,0.46887125,0.46840284715284713,75464827.6875
Clone2,resnet50_fp32_slow_BS128,resnet50,fp32,128,slow,50000.0,6400,46.95158863692256,2193.0,22.79981760145919,15897.579999999998,0.31795159999999995,0.2818719858156028,34863392.94
Clone2,resnet50_fp32_slow_BS16,resnet50,fp32,16,slow,50000.0,800,42.37218939804988,2192.0,22.81021897810219,16001.8,0.320036,0.31499606299212596,35075945.6
Clone2,resnet50_fp32_slow_BS32,resnet50,fp32,32,slow,50000.0,1600,44.58062318902165,2141.0,23.353573096683792,15617.1365,0.31234273,0.30265768410852717,33436289.2465
Clone2,resnet50_fp32_slow_BS4,resnet50,fp32,4,slow,50000.0,200,33.245460451867274,2597.0,19.252984212552946,19285.693,0.38571385999999996,0.3841771513944223,50084944.721
Clone2,resnet50_fp32_slow_BS64,resnet50,fp32,64,slow,50000.0,3200,46.80234496143184,2135.0,23.4192037470726,15388.4735,0.30776947,0.28925702067669173,32854390.9225
Clone2,resnet50_fp32_slow_BS8,resnet50,fp32,8,slow,50000.0,400,39.44261964772329,2269.0,22.036139268400177,16540.9375,0.33081875,0.32819320436507937,37531387.1875
Clone2,resnet50_fp64_fast_BS1,resnet50,fp64,1,fast,50000.0,50,2.021067385673537,25842.0,1.9348347651110596,161291.12249999997,3.2258224499999995,3.2225998501498494,4168085187.644999
Clone2,resnet50_fp64_fast_BS128,resnet50,fp64,128,fast,50000.0,6400,2.420035050720042,24018.0,2.0817720043300856,166451.122,3.32902244,2.9512610283687946,3997823048.196
Clone2,resnet50_fp64_fast_BS16,resnet50,fp64,16,fast,50000.0,800,2.4279053309052183,21621.0,2.3125664862864808,142532.607,2.85065214,2.8057599803149604,3081697495.9469995
Clone2,resnet50_fp64_fast_BS32,resnet50,fp64,32,fast,50000.0,1600,1.1594641778994377,45535.0,1.098056440101021,261319.633,5.22639266,5.0643339728682175,11899189488.655
Clone2,resnet50_fp64_fast_BS4,resnet50,fp64,4,fast,50000.0,200,2.196866836380345,23640.0,2.1150592216582065,147770.82499999998,2.9554164999999997,2.943641932270916,3493302302.9999995
Clone2,resnet50_fp64_fast_BS64,resnet50,fp64,64,fast,50000.0,3200,1.1587888442900554,46944.0,1.065098841172461,272355.156,5.44710312,5.119457819548873,12785440443.264
Clone2,resnet50_fp64_fast_BS8,resnet50,fp64,8,fast,50000.0,400,1.1441059186471323,45118.0,1.1082051509375415,237740.5025,4.75481005,4.717073462301587,10726375991.795
Clone2,resnet50_fp64_medium_BS1,resnet50,fp64,1,medium,50000.0,50,2.021459962835736,26158.0,1.9114611208808012,162477.403,3.24954806,3.246301758241758,4250083907.674
Clone2,resnet50_fp64_medium_BS128,resnet50,fp64,128,medium,50000.0,6400,2.3544603887058897,24997.0,2.0002400288034563,171468.3245,3.4293664899999996,3.040218519503546,4286193707.5264997
Clone2,resnet50_fp64_medium_BS16,resnet50,fp64,16,medium,50000.0,800,2.426781474732075,21727.0,2.3012841165370275,142557.308,2.85114616,2.8062462204724405,3097342630.916
Clone2,resnet50_fp64_medium_BS32,resnet50,fp64,32,medium,50000.0,1600,2.292833426955463,23259.0,2.1497054903478223,172810.13400000002,3.4562026800000005,3.3490336046511633,4019390906.7060003
Clone2,resnet50_fp64_medium_BS4,resnet50,fp64,4,medium,50000.0,200,2.1969639698894685,23613.0,2.1174776606106804,148175.921,2.96351842,2.9517115737051793,3498878022.573
Clone2,resnet50_fp64_medium_BS64,resnet50,fp64,64,medium,50000.0,3200,2.2916153914100312,23907.0,2.091437654243527,181440.545,3.6288109000000004,3.4105365601503763,4337699109.315001
Clone2,resnet50_fp64_medium_BS8,resnet50,fp64,8,medium,50000.0,400,2.268391707505717,22929.0,2.1806445985433296,150013.2515,3.0002650300000004,2.976453402777778,3439653843.6435003
Clone2,resnet50_fp64_slow_BS1,resnet50,fp64,1,slow,50000.0,50,1.019482258385789,50527.0,0.9895699329071586,257272.751,5.14545502,5.140314705294705,12999220289.776999
Clone2,resnet50_fp64_slow_BS128,resnet50,fp64,128,slow,50000.0,6400,1.221212151601632,47255.0,1.0580890911014706,258160.978,5.16321956,4.577322304964539,12199397015.39
Clone2,resnet50_fp64_slow_BS16,resnet50,fp64,16,slow,50000.0,800,1.22497403452312,42504.0,1.1763598720120458,224355.7275,4.48711455,4.416451328740157,9536015841.66
Clone2,resnet50_fp64_slow_BS32,resnet50,fp64,32,slow,50000.0,1600,1.1589815042524223,45548.0,1.0977430403091244,260875.127,5.21750254,5.055719515503876,11882340284.596
Clone2,resnet50_fp64_slow_BS4,resnet50,fp64,4,slow,50000.0,200,1.1077846034781336,46428.0,1.0769363315240803,236068.56100000005,4.721371220000001,4.702560976095619,10960191150.108002
Clone2,resnet50_fp64_slow_BS64,resnet50,fp64,64,slow,50000.0,3200,1.1585425529458315,46951.0,1.0649400438755299,272003.6545,5.44007309,5.112850648496241,12770843582.4295
Clone2,resnet50_fp64_slow_BS8,resnet50,fp64,8,slow,50000.0,400,1.1440279618335358,45073.0,1.1093115612450912,236309.988,4.72619976,4.688690238095238,10651200089.124
Clone3,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,1,fast,50000.0,50,34.12327679008455,2229.0,22.43158366980709,12782.7985,0.25565597,0.25540056943056944,28492857.856500003
Clone3,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,128,fast,50000.0,6400,403.20800432532496,803.0,62.266500622665006,5244.9255,0.10489851,0.09299513297872342,4211675.1765
Clone3,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,16,fast,50000.0,800,222.07332355048575,1206.0,41.459369817578775,6547.051,0.13094102000000002,0.12887895669291338,7895743.506
Clone3,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,32,fast,50000.0,1600,226.95640698798687,1201.0,41.63197335553705,6495.7985,0.12991597,0.12588756782945737,7801453.9985
Clone3,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,4,fast,50000.0,200,134.82239869249736,1050.0,47.61904761904762,6493.044,0.12986087999999998,0.12934350597609562,6817696.2
Clone3,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,64,fast,50000.0,3200,242.42506778547204,1219.0,41.01722723543888,6576.9945,0.13153989,0.12362771616541353,8017356.2955
Clone3,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,8,fast,50000.0,400,184.39614962629952,1266.0,39.494470774091624,6796.377,0.13592754,0.13484875000000002,8604213.282
Clone3,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,1,medium,50000.0,50,33.48606088081639,2290.0,21.83406113537118,11700.2975,0.23400595000000002,0.23377217782217782,26793681.275000002
Clone3,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,128,medium,50000.0,6400,368.9685601672164,852.0,58.68544600938967,4999.7185,0.09999437,0.08864749113475177,4259760.162
Clone3,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,16,medium,50000.0,800,230.4884470101006,920.0,54.34782608695652,5376.1465,0.10752293,0.10582965551181102,4946054.78
Clone3,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,32,medium,50000.0,1600,280.4302828054849,897.0,55.74136008918617,5271.282499999999,0.10542564999999998,0.1021566375968992,4728340.4025
Clone3,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,4,medium,50000.0,200,128.94092664604318,1078.0,46.3821892393321,6007.0705,0.12014140999999999,0.11966275896414343,6475621.999
Clone3,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,64,medium,50000.0,3200,337.33368906553176,826.0,60.53268765133172,4949.4235,0.09898847,0.09303427631578948,4088223.8109999998
Clone3,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,8,medium,50000.0,400,172.00421135449685,984.0,50.8130081300813,5692.864,0.11385727999999999,0.11295365079365079,5601778.176
Clone3,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,1,slow,50000.0,50,22.161941507141204,3385.0,14.771048744460856,16235.431,0.32470862,0.32438423576423575,54956933.935
Clone3,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,128,slow,50000.0,6400,243.6847401852212,1230.0,40.65040650406504,6590.906,0.13181812,0.11686003546099291,8106814.38
Clone3,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,16,slow,50000.0,800,194.1431236343569,1251.0,39.96802557953637,6696.519,0.13393038000000002,0.1318212401574803,8377345.269
Clone3,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,32,slow,50000.0,1600,211.42511753025275,1225.0,40.816326530612244,6558.6405,0.13117281,0.12710543604651164,8034334.612500001
Clone3,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,4,slow,50000.0,200,87.6182092894694,1587.0,31.5059861373661,8162.038500000001,0.16324077,0.16259040836653388,12953155.0995
Clone3,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,64,slow,50000.0,3200,233.1835812873809,1221.0,40.95004095004095,6534.9385,0.13069877,0.12283718984962406,7979159.9085
Clone3,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,8,slow,50000.0,400,167.1924806342399,1303.0,38.37298541826554,6935.179,0.13870358,0.13760275793650795,9036538.237
Clone3,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,1,fast,50000.0,50,26.705728869108587,3010.0,16.611295681063122,15679.338,0.31358676,0.3132734865134865,47194807.38
Clone3,mobilenet_v2_fp32_fast_BS128,mobilenet_v2,fp32,128,fast,50000.0,6400,207.05916219534492,926.0,53.99568034557235,6645.6025,0.13291205,0.11782983156028369,6153827.915
Clone3,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,16,fast,50000.0,800,122.1668335045707,1411.0,35.43586109142452,8166.4815,0.16332963,0.16075750984251969,11522905.3965
Clone3,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,32,fast,50000.0,1600,126.37454061513334,1398.0,35.7653791130186,8125.208500000001,0.16250417,0.15746528100775195,11359041.483000001
Clone3,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,4,fast,50000.0,200,152.25278109512308,1002.0,49.9001996007984,7021.934,0.14043868,0.13987916334661354,7035977.868
Clone3,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,64,fast,50000.0,3200,204.63525504234036,918.0,54.46623093681917,6575.627,0.13151254,0.12360201127819549,6036425.586
Clone3,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,8,fast,50000.0,400,191.516516656091,922.0,54.229934924078094,6580.207,0.13160414,0.1305596626984127,6066950.854
Clone3,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,1,medium,50000.0,50,39.4560427382519,2050.0,24.390243902439025,11450.715499999998,0.22901430999999997,0.22878552447552444,23473966.775
Clone3,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,128,medium,50000.0,6400,200.52866440033756,976.0,51.22950819672131,6575.6615,0.13151323,0.11658974290780143,6417845.624
Clone3,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,16,medium,50000.0,800,148.69521723830766,1091.0,45.8295142071494,6936.217,0.13872434,0.13653970472440943,7567412.7469999995
Clone3,mobilenet_v2_fp32_medium_BS32,mobilenet_v2,fp32,32,medium,50000.0,1600,175.34750032275286,950.0,52.63157894736842,6361.125,0.1272225,0.12327761627906977,6043068.75
Clone3,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,4,medium,50000.0,200,96.05845373960749,1209.0,41.35649296939619,7520.1025,0.15040205,0.14980283864541832,9091803.9225
Clone3,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,64,medium,50000.0,3200,190.03978249994677,1009.0,49.554013875123886,6800.0315,0.13600063,0.1278201409774436,6861231.7835
Clone3,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,8,medium,50000.0,400,124.39657754293836,1070.0,46.728971962616825,6947.6495,0.13895299,0.1378501884920635,7433984.965000001
Clone3,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,1,slow,50000.0,50,26.66501982178913,3022.0,16.545334215751158,15527.6245,0.31055249,0.31024224775224774,46924481.239
Clone3,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,128,slow,50000.0,6400,128.7227525249808,1433.0,34.89183531053733,8317.694500000001,0.16635389000000003,0.14747685283687945,11919256.218500001
Clone3,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,16,slow,50000.0,800,112.93539328399515,1443.0,34.65003465003465,8262.9945,0.16525989000000002,0.16265737204724412,11923501.0635
Clone3,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,32,slow,50000.0,1600,121.51046730035428,1412.0,35.41076487252125,8139.342,0.16278684,0.15773918604651163,11492750.904
Clone3,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,4,slow,50000.0,200,85.39168652546066,1612.0,31.017369727047146,9159.776000000002,0.18319552000000003,0.18246565737051795,14765558.912000002
Clone3,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,64,slow,50000.0,3200,124.60978239349171,1433.0,34.89183531053733,8230.933,0.16461866000000003,0.15471678571428574,11794926.989000002
Clone3,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,8,slow,50000.0,400,101.16230765123912,1499.0,33.3555703802535,8590.452000000001,0.17180904000000002,0.1704454761904762,12877087.548000002
Clone3,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,1,fast,50000.0,50,22.59889274781621,3000.0,16.666666666666668,19610.902,0.39221804,0.39182621378621374,58832705.99999999
Clone3,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,128,fast,50000.0,6400,21.79433379782788,3362.0,14.8720999405116,21226.758,0.42453516,0.37636095744680853,71364360.39600001
Clone3,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,16,fast,50000.0,800,11.029441674233944,5616.0,8.903133903133902,28528.271500000003,0.57056543,0.5615801476377953,160214772.74400002
Clone3,mobilenet_v2_fp64_fast_BS32,mobilenet_v2,fp64,32,fast,50000.0,1600,23.59949582220883,2858.0,17.49475157452764,18195.4205,0.36390841,0.35262442829457363,52002511.789
Clone3,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,4,fast,50000.0,200,19.730316801134347,3305.0,15.128593040847202,20734.8385,0.41469677000000005,0.4130445916334662,68528641.2425
Clone3,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,64,fast,50000.0,3200,11.07903515728805,5836.0,8.567511994516792,29692.126,0.59384252,0.5581226691729323,173283247.336
Clone3,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,8,fast,50000.0,400,10.241564803268446,5974.0,8.369601606963508,30265.295,0.6053059,0.6005018849206348,180804872.32999998
Clone3,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,1,medium,50000.0,50,22.577683036246093,3002.0,16.655562958027982,19557.533,0.39115066,0.3907599000999001,58711714.066
Clone3,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,128,medium,50000.0,6400,21.860381496971392,3329.0,15.019525382997898,20750.1395,0.41500279,0.36791027482269506,69077214.3955
Clone3,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,16,medium,50000.0,800,21.876927734613613,3001.0,16.661112962345886,18875.983,0.37751966,0.371574468503937,56646824.983
Clone3,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,32,medium,50000.0,1600,23.3175720579075,2968.0,16.846361185983827,18475.312,0.36950624000000004,0.35804868217054264,54834726.016
Clone3,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,4,medium,50000.0,200,19.72197194335586,3309.0,15.11030522816561,20761.207,0.41522413999999996,0.4135698605577689,68698833.963
Clone3,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,64,medium,50000.0,3200,21.74550097998168,3136.0,15.943877551020408,19485.0565,0.38970112999999995,0.3662604605263158,61105137.18399999
Clone3,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,8,medium,50000.0,400,20.32697083709944,3189.0,15.678896205707119,20019.623,0.40039246,0.39721474206349205,63842577.747
Clone3,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,1,slow,50000.0,50,11.499524070221042,5634.0,8.874689385871495,29488.8715,0.58977743,0.5891882417582418,166140302.03100002
Clone3,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,128,slow,50000.0,6400,11.060241162325337,6222.0,8.036001285760205,31722.9935,0.63445987,0.5624644237588653,197380465.557
Clone3,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,16,slow,50000.0,800,11.02410175071378,5610.0,8.9126559714795,28500.56,0.5700112,0.5610346456692914,159888141.6
Clone3,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,32,slow,50000.0,1600,11.839151163985772,5371.0,9.309253397877491,27384.665,0.5476933,0.5307105620155039,147083035.715
Clone3,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,4,slow,50000.0,200,9.956090810563593,6135.0,8.149959250203748,31043.78,0.6208756,0.6184019920318725,190453590.29999998
Clone3,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,64,slow,50000.0,3200,11.057494937347425,5843.0,8.557247989046722,29647.7415,0.59295483,0.5572883740601504,173231753.5845
Clone3,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,8,slow,50000.0,400,10.240459787675682,5972.0,8.372404554588078,30219.443,0.60438886,0.5995921230158731,180470513.596
Clone3,resnet50_fp16_fast_BS1,resnet50,fp16,1,fast,50000.0,50,31.944900423386315,2342.0,21.34927412467976,15459.049,0.30918098,0.3088721078921079,36205092.758
