dataset,source_directory,prefix,model,precision,profile,batch,seed,cuda_device,torch_version,torchvision_version,timestamp_utc,perf_rows_iterations,total_images,perf_nan_cells,perf_nonfinite_cells,perf_duplicate_rows,perf_duplicate_iters,perf_iter_sequence_ok,batch_pattern_ok,row_img_per_s_max_abs_error,latency_avg_ms,latency_p50_ms,latency_p50_conventional_median_ms,latency_p50_higher_minus_conventional_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,latency_max_to_p50_ratio,latency_iterations_gt2x_p50,latency_iterations_gt5x_p50,latency_iterations_gt10x_p50,throughput_img_s_excluding_gt5x_p50_sensitivity,throughput_sensitivity_percent_increase_excluding_gt5x_p50,latency_std_ms,latency_within_run_cv,latency_lag1_autocorrelation,latency_last_vs_first_decile_mean_ratio,throughput_img_s,top1_weighted,inference_time_s,meta_duration_s,inference_time_fraction_of_meta_duration,power_rows,power_nan_cells,power_nonfinite_cells,power_duplicate_rows,power_duplicate_indices,power_index_sequence_ok,power_elapsed_strictly_increasing,power_elapsed_span_s,power_elapsed_dt_min_s,power_elapsed_dt_max_s,avg_power_W,time_weighted_avg_power_W,time_weighted_to_arithmetic_power_ratio,power_std_W,power_within_run_cv,power_lag1_autocorrelation,power_last_vs_first_decile_mean_ratio,energy_J_avg_power_times_meta_duration,energy_per_img_J_avg_power_times_meta_duration,energy_J_integrated_nominal_elapsed,energy_per_img_J_integrated_nominal_elapsed,energy_per_img_J_power_over_throughput_proxy,reported_epi_to_power_over_throughput_ratio,edp_per_img_Js_reported_formula,edp_per_img_Js_power_throughput_proxy,end_to_end_time_per_img_s,end_to_end_edp_per_img_Js,formula_checks_failed,log_lines,log_timestamp_count,log_power_count,log_malformed_timestamp_lines,log_malformed_power_lines,log_replacement_character_lines,log_wall_span_s,log_gap_count_gt1s,log_missing_seconds_from_gaps,log_max_gap_s,log_nonpositive_time_steps,energy_J_integrated_log_timestamps,log_vs_power_csv_max_abs_diff_W,log_vs_power_csv_elapsed_max_abs_diff_s,log_temperature_count,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,log_time_weighted_mean_gpu_or_tj_temp_C,log_end_minus_start_gpu_or_tj_temp_C,cpu_freq_mode_MHz,cpu_freq_max_MHz,emc_freq_mode_MHz,emc_freq_max_MHz,gpu_freq_mode_MHz,gpu_freq_max_MHz,max_gpu_or_tj_temp_C,log_wall_span_to_meta_duration_ratio,nominal_elapsed_to_log_wall_span_ratio,timestamp_energy_to_nominal_energy_ratio,energy_per_img_J_integrated_log_timestamps
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,fast,32,789,Orin,2.6.0,0.21.0,2026-07-04T23:46:13Z,1563,50000.0,0,0,0,0,True,True,8.526512829121202e-14,156.43690280557144,155.4942619986832,155.4942619986832,0.0,160.77082342817448,161.34233124437742,559.9828109843656,3.601308522812937,1,0,0,204.48987867977948,0.0,10.369813169131751,0.06628751262111049,0.06838532079769159,1.0206444320801655,204.48987867977948,0.7214,244.51087908510817,863.2207734590047,0.2832541646389378,876,0,0,0,0,True,True,884.0,1.0,2.0,7.636437214611872,7.639694570135746,1.0004265543515032,0.7151756192287347,0.09365304776686809,0.5805286358426304,0.9995200264812972,6591.9312388683875,0.13183862477736774,6753.49,0.1350698,0.037343839528459676,3.5303982247699452,0.021129901174567974,0.005841954594700502,0.017264415469180096,0.002276116793041818,,876,876,876,0,0,0,884.0,9,9.0,2.0,0,6753.49,0.0,0.0,876,38.687,39.718,40.059377828054295,1.031000000000006,1190.0,1190.0,2133.0,2133.0,813.0,814.0,41.062,1.0240717406020374,1.0,1.0,0.1350698
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,789,Orin,2.6.0,0.21.0,2026-07-10T19:10:08Z,12500,50000.0,0,0,0,0,True,True,5.684341886080802e-14,25.925609690826388,25.901842978782952,25.90183896245435,4.016328603029251e-06,26.160179806174707,27.15035892673768,29.233834939077497,1.1286391845948525,0,0,0,154.2875962302007,0.0,0.2536726828345603,0.0097846371159526,0.07843153245614999,1.0030584881580786,154.2875962302007,0.7214,324.0701211353298,964.8597860530717,0.33587276184552733,969,0,0,0,0,True,True,978.0,1.0,2.0,7.532920536635706,7.535837423312883,1.0003872185645648,0.30318543830692896,0.040248060076090386,0.5898097003027287,1.0239560408354513,7268.2120973331175,0.14536424194666234,7370.049,0.14740098,0.04882388941620694,2.977317941786283,0.003821460275525306,0.0012657891005926505,0.019297195721061436,0.0028051222276884715,,969,969,969,0,0,0,978.0,10,10.0,2.0,0,7370.049,0.0,0.0,969,40.687,42.0,42.32614826175869,1.3130000000000024,1190.0,1190.0,2133.0,2133.0,813.0,814.0,42.968,1.01361878081859,1.0,1.0,0.14740098
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,fast,64,789,Orin,2.6.0,0.21.0,2026-07-11T14:48:46Z,782,50000.0,0,0,0,0,True,True,8.526512829121202e-14,312.3602747296095,311.15071300882846,311.1504520056769,0.00026100315153598785,316.46433923742734,316.9177305116318,319.0513571025804,1.0253916952892466,0,0,0,204.69510401467923,0.0,3.20341280068853,0.010255506413104295,0.38557255990363426,1.0011484321017234,204.69510401467923,0.7214,244.26573483855464,884.1566825580085,0.27626973777074704,906,0,0,0,0,True,True,915.0,1.0,2.0,7.610007726269315,7.611429508196722,1.0001868305497903,1.1017475946745598,0.14477614666163735,0.7208713916031013,0.9338176706239446,6728.439185499091,0.13456878370998182,6964.4580000000005,0.13928916000000002,0.03717728258768505,3.6196508820297058,0.043508400284456544,0.01161270620278963,0.01768313365116017,0.002379597787617674,,906,906,906,0,0,0,915.0,10,10.0,2.0,0,6964.4580000000005,0.0,0.0,906,41.625,42.781,43.222051912568304,1.1559999999999988,1190.0,1190.0,2133.0,2133.0,813.0,814.0,44.593,1.0348844475763694,1.0,1.0,0.13928916000000002
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,fast,8,789,Orin,2.6.0,0.21.0,2026-07-08T08:52:18Z,6250,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,68.00039643671363,67.76050804182887,67.76050402550027,4.016328603029251e-06,67.86031405208632,74.53658634913154,77.08721898961812,1.1376422818735632,0,0,0,117.64637295086082,0.0,1.20259266872712,0.017685083201630224,-0.04028255515636139,1.0010779515926063,117.64637295086082,0.7214,425.0024777294602,1388.4291877379874,0.3061030994471308,1394,0,0,0,0,True,True,1409.0,1.0,2.0,6.145474175035868,6.14619020581973,1.000116513512785,0.25436362264902707,0.04139039810504817,0.4692852538185955,1.0089241978209071,8532.555717109828,0.17065111434219657,8659.982,0.17319964,0.05223683502425309,3.2668731607296806,0.011777644182696083,0.003552125490248417,0.027768583754759747,0.004738739761454368,,1394,1394,1394,0,0,0,1409.0,16,16.0,2.0,0,8659.982,0.0,0.0,1394,38.437,38.656,38.90995386799148,0.2190000000000012,729.0,729.0,2133.0,2133.0,407.0,408.0,39.375,1.0148158886630194,1.0,1.0,0.17319964
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1,789,Orin,2.6.0,0.21.0,2026-07-11T07:08:22Z,50000,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,26.117567413297948,26.10991196706891,26.109906029887497,5.9371814131736755e-06,26.49576452095062,26.861567357555035,36.71494300942868,1.4061687781917973,0,0,0,38.28840504842893,0.0,0.32897439662686595,0.012595904948611954,0.21359617758499383,1.0018366473971274,38.28840504842893,0.7214,1305.8783706648974,2050.451697926037,0.6368735103517676,2041,0,0,0,0,True,True,2062.0,1.0,2.0,5.902806467417932,5.902898642095053,1.0000156153988158,0.09871603301307397,0.016723576074865857,0.7001921755814338,1.0126303117407751,12103.41954364589,0.24206839087291782,12171.777,0.24343554,0.15416694584043897,1.5701705028486186,0.0063579441267425894,0.0040264656008899185,0.04100903395852074,0.00992699086159196,,2041,2041,2041,0,0,0,2062.0,22,22.0,2.0,0,12171.777,0.0,0.0,2041,37.062,37.781,37.87538918525703,0.7190000000000012,1190.0,1190.0,2133.0,2133.0,305.0,306.0,38.312,1.0056320771104452,1.0,1.0,0.24343554
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128,789,Orin,2.6.0,0.21.0,2026-07-08T05:44:26Z,391,50000.0,0,0,0,0,True,True,5.684341886080802e-14,638.2065958619152,638.6399990878999,638.6399990878999,0.0,647.7013055118732,650.420365226455,661.8273529456928,1.0363073936660856,0,0,0,200.3696587920104,0.0,7.68957018304776,0.012048716250985763,0.16670762925700408,0.9983719121548268,200.3696587920104,0.7214,249.5387789820088,926.9585501539987,0.2692016584134772,965,0,0,0,0,True,True,976.0,1.0,2.0,7.197501554404145,7.2004646516393445,1.0004116841396702,1.8642441504083114,0.25901267770724995,-0.28721864703085925,0.8392871980159381,6671.785605601618,0.13343571211203237,7027.6535,0.14055307,0.035921114992142414,3.714687368173868,0.08970189634264147,0.022925092518699616,0.018539171003079974,0.0024737874847627177,,965,965,965,0,0,0,976.0,12,12.0,2.0,0,7027.6535,0.0,0.0,965,39.062,38.75,39.512565061475414,-0.3119999999999976,729.0,1192.0,2133.0,2133.0,305.0,814.0,42.281,1.0529057635186103,1.0,1.0,0.14055307
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,medium,16,789,Orin,2.6.0,0.21.0,2026-07-06T05:27:46Z,3125,50000.0,0,0,0,0,True,True,5.684341886080802e-14,108.4107749642618,108.57411101460455,108.57411101460455,0.0,119.15665159467608,122.35226657707244,127.18193896580487,1.1713836546973646,0,0,0,147.58680588045317,0.0,6.587540678472667,0.06076463045895839,0.10523293504476894,0.99329703673974,147.58680588045317,0.7214,338.7836717633181,1085.3768084229669,0.31213461457276276,1093,0,0,0,0,True,True,1105.0,1.0,2.0,6.7477804208600185,6.7488266968325785,1.000155054833931,0.4608210435282126,0.06829224052751261,0.6747656822541614,1.015917380163048,7323.884377132031,0.14647768754264062,7457.4535,0.14914907,0.04572075654463171,3.2037459266373243,0.016169366263898928,0.004956622648955868,0.021707536168459336,0.003179669700204157,,1093,1093,1093,0,0,0,1105.0,13,13.0,2.0,0,7457.4535,0.0,0.0,1093,37.781,39.031,39.39733438914027,1.25,729.0,1192.0,2133.0,2133.0,305.0,814.0,40.343,1.018079612006401,1.0,1.0,0.14914907
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS32,mobilenet_v2,fp32,medium,32,789,Orin,2.6.0,0.21.0,2026-07-11T14:33:28Z,1563,50000.0,0,0,0,0,True,True,5.684341886080802e-14,183.14171558730447,182.86788591649383,182.86788591649383,0.0,191.58051084959882,195.11256175115705,437.78351903893054,2.393987970303563,1,0,0,174.67218308601076,0.0,8.487633669584568,0.04634462248191879,0.0668331226603855,1.0119087127749218,174.67218308601076,0.7214,286.2505014629569,998.4996786649572,0.2866806145052423,1010,0,0,0,0,True,True,1021.0,1.0,2.0,6.937684158415841,6.93826444662096,1.0000836429263524,0.7229560246134004,0.10420711120675764,0.17144350422744245,0.9772899818915968,6927.275402857182,0.13854550805714363,7083.968,0.14167936,0.03971831138676293,3.4882023736617667,0.025947401053711325,0.007274079687602533,0.019969993573299143,0.002766752905510623,,1010,1010,1010,0,0,0,1021.0,12,12.0,2.0,0,7083.968,0.0,0.0,1010,40.562,41.593,42.1105901077375,1.031000000000006,729.0,1190.0,2133.0,2133.0,305.0,814.0,43.156,1.0225341297707045,1.0,1.0,0.14167936
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4,789,Orin,2.6.0,0.21.0,2026-07-06T07:24:05Z,12500,50000.0,0,0,0,0,True,True,5.684341886080802e-14,41.9319117395673,45.739107998088,45.73869498562999,0.000413012458011508,47.99219028209336,53.11146046791691,56.96148396236822,1.245356248852718,0,0,0,95.39274109044658,0.0,7.27472782259713,0.17348905692111904,-0.25337059851179444,0.9841808121781217,95.39274109044658,0.7214,524.1488967445912,1233.9157398849493,0.4247849993334739,1235,0,0,0,0,True,True,1249.0,1.0,2.0,6.565426720647774,6.5652958366693355,0.9999800646654045,0.2526200632730632,0.038477325849756584,0.4962810704854952,1.0205127233453968,8101.183369668514,0.1620236673933703,8200.0545,0.16400109000000002,0.06882522344569979,2.354132094045436,0.006876879231072833,0.002885973194981081,0.024678314797698987,0.0039984710686112685,,1235,1235,1235,0,0,0,1249.0,15,15.0,2.0,0,8200.0545,0.0,0.0,1235,38.593,39.75,39.84623779023219,1.1569999999999965,1190.0,1190.0,2133.0,2133.0,305.0,813.0,40.5,1.0122247084038796,1.0,1.0,0.16400109000000002
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,medium,64,789,Orin,2.6.0,0.21.0,2026-07-10T19:25:55Z,782,50000.0,0,0,0,0,True,True,8.526512829121202e-14,337.58614251069736,337.2293979628012,337.22554199630395,0.003855966497269492,345.79281747573987,347.820802370552,916.525301989168,2.7178096201751285,1,0,0,189.39941802796343,0.0,21.453880940455928,0.06355083410977422,-0.011504487460921432,1.026786703172247,189.39941802796343,0.7214,263.9923634433653,915.4311643920373,0.28838035421122005,937,0,0,0,0,True,True,946.0,1.0,2.0,7.201770544290287,7.207242071881606,1.0007597475589745,1.1864893295480723,0.1647496712442117,0.65575230538998,0.9194901628732188,6592.725195043934,0.1318545039008787,6818.0509999999995,0.13636102,0.03802424853928009,3.467642595610256,0.046033590730624054,0.012836459386243584,0.018308623287840747,0.002414074440726316,,937,937,937,0,0,0,946.0,10,10.0,2.0,0,6818.0509999999995,0.0,0.0,937,41.437,41.093,41.7952077167019,-0.3439999999999941,1190.0,1190.0,2133.0,2133.0,305.0,814.0,44.187,1.0333928282070932,1.0,1.0,0.13636102
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,medium,8,789,Orin,2.6.0,0.21.0,2026-07-06T04:49:00Z,6250,50000.0,0,0,0,0,True,True,5.684341886080802e-14,73.04664352748543,74.43212502403185,74.42897200235166,0.0031530216801911592,82.4900840758346,84.53855041996576,90.12784500373527,1.2108729258319006,0,0,0,109.51906362391341,0.0,7.65009494280069,0.10472890434619589,0.49447775018531664,0.9422104192205097,109.51906362391341,0.7214,456.54152204678394,1219.6355669610202,0.37432617940484764,1221,0,0,0,0,True,True,1236.0,1.0,2.0,6.5868361998362,6.5887447411003235,1.000289750831237,0.31439468413096505,0.047730757922716124,0.6150801012006064,1.0283765672478578,8033.539703066595,0.16067079406133192,8143.6885,0.16287377,0.060143284482921465,2.6714669051198334,0.011897382217167652,0.00439326506219611,0.024392711339220406,0.003919196300181398,,1221,1221,1221,0,0,0,1236.0,16,16.0,2.0,0,8143.6885,0.0,0.0,1221,38.156,38.781,39.21106957928802,0.625,729.0,1192.0,2133.0,2133.0,305.0,814.0,40.093,1.0134174777140643,1.0,1.0,0.16287377
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,789,Orin,2.6.0,0.21.0,2026-07-11T06:33:56Z,50000,50000.0,0,0,0,0,True,True,1.0658141036401503e-14,38.2002732404042,38.17662503570318,38.176623522304,1.5133991837501526e-06,38.68080008542165,38.997829572763294,44.31825503706932,1.1608740949631462,0,0,0,26.177823224109975,0.0,0.3330242612972641,0.008717850241579589,0.21146732121048156,1.0021586710309025,26.177823224109975,0.7214,1910.0136620202102,3031.6658459639875,0.6300211695701832,3016,0,0,0,0,True,True,3049.0,1.0,2.0,5.435306366047746,5.43572040013119,1.0000761749302727,0.07146729161235416,0.013148714497269676,0.6354103647986503,1.0000472438432682,16478.032672297584,0.3295606534459517,16573.5115,0.33147023000000003,0.20763018832833233,1.5872482518043416,0.012662253357059627,0.007931529927098878,0.06063331691927975,0.019982355544513313,,3016,3016,3016,0,0,0,3049.0,34,34.0,2.0,0,16573.5115,0.0,0.0,3016,38.968,36.968,37.18140013119055,-2.0,729.0,729.0,2133.0,2133.0,305.0,407.0,38.968,1.0057176994156825,1.0,1.0,0.33147023000000003
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128,789,Orin,2.6.0,0.21.0,2026-07-11T07:32:14Z,391,50000.0,0,0,0,0,True,True,5.684341886080802e-14,993.180410706026,992.4609779845924,992.4609779845924,0.0,1005.2057399880141,1007.2599086211993,1009.31432005018,1.0169813649497956,0,0,0,128.7552960904231,0.0,18.143537768710775,0.01826811883634818,0.22917025124367565,0.9955164862033613,128.7552960904231,0.7214,388.3335405860562,1363.2538529690355,0.2848578346140766,1416,0,0,0,0,True,True,1432.0,1.0,2.0,6.153865819209039,6.153009776536313,0.9998608935102138,1.273200403786408,0.20689440445909063,-0.114547061262665,0.881390741077781,8389.281288691172,0.16778562577382344,8811.11,0.17622220000000002,0.04779505003729915,3.5105230697087655,0.17502043697151948,0.047469107425759834,0.02726507705938071,0.004574688016179711,,1416,1416,1416,0,0,0,1432.0,17,17.0,2.0,0,8811.11,0.0,0.0,1416,37.812,38.093,38.30279574022346,0.2810000000000059,729.0,729.0,2133.0,2133.0,305.0,408.0,40.062,1.0504279866007655,1.0,1.0,0.17622220000000002
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16,789,Orin,2.6.0,0.21.0,2026-07-08T02:49:51Z,3125,50000.0,0,0,0,0,True,True,4.263256414560601e-14,141.77621442019938,141.59237791318446,141.59237791318446,0.0,147.21150440163908,150.61311333905903,152.62547705788165,1.0779215612260005,0,0,0,112.8539089961794,0.0,2.859682182762549,0.020170394550717525,0.019427393680528822,1.0049259115968865,112.8539089961794,0.7214,443.0506700631231,1427.023588386015,0.310471861620886,1436,0,0,0,0,True,True,1452.0,1.0,2.0,6.061024373259054,6.061915633608815,1.0001470478082375,0.344399270099766,0.05682195762472742,0.37002525816519477,0.9999837801703315,8649.224750423233,0.17298449500846466,8801.9015,0.17603803,0.05370681819682689,3.2209038035823343,0.02495800548738949,0.007614349372499995,0.028540471767720302,0.004937059096042439,,1436,1436,1436,0,0,0,1452.0,17,17.0,2.0,0,8801.9015,0.0,0.0,1436,40.468,37.781,38.306396349862254,-2.6870000000000047,729.0,729.0,2133.0,2133.0,305.0,408.0,40.625,1.017502451828588,1.0,1.0,0.17603803
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,slow,32,789,Orin,2.6.0,0.21.0,2026-07-02T15:26:52Z,1563,50000.0,0,0,0,0,True,True,4.263256414560601e-14,263.5240540621034,262.9464469937375,262.9464469937375,0.0,270.52183270425303,272.26765026774956,730.3278579929611,2.777477567553347,1,0,0,121.3921946882803,0.0,12.282600346311838,0.04660902925930723,-0.001598547637066654,1.0139615166100946,121.3921946882803,0.7214,411.8880964990676,1364.2547261650034,0.301914362911469,1379,0,0,0,0,True,True,1394.0,1.0,2.0,6.118116026105874,6.118472381635581,1.0000582459581,0.5451273691965819,0.08910052814796822,0.4760928902128909,0.9791891099565202,8346.668703840787,0.16693337407681574,8529.1505,0.17058301,0.050399583283063765,3.3121975064605724,0.04495272634931633,0.013281502509793578,0.027285094523300066,0.004554792890779326,,1379,1379,1379,0,0,0,1394.0,16,16.0,2.0,0,8529.1505,0.0,0.0,1379,38.343,39.125,39.53124426111908,0.7819999999999965,729.0,729.0,2133.0,2133.0,305.0,408.0,40.281,1.021803313754032,1.0,1.0,0.17058301
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,789,Orin,2.6.0,0.21.0,2026-07-10T03:43:25Z,12500,50000.0,0,0,0,0,True,True,4.263256414560601e-14,46.857767430422825,47.585883061401546,47.58585151284933,3.1548552215099335e-05,47.694718191633,53.45792385051029,56.68551393318921,1.1912254283491204,0,0,0,85.36471580596398,0.0,1.6669276340851846,0.03557420093819743,-0.0658976781529961,1.0009327805778656,85.36471580596398,0.7214,585.7220928802853,1570.6275376509875,0.37292233762581584,1571,0,0,0,0,True,True,1589.0,1.0,2.0,5.994684914067473,5.994409062303335,0.9999539839427606,0.1933589893095016,0.03225507129753463,0.5547341505164118,1.013697994156732,9415.417205575317,0.18830834411150635,9525.116,0.19050232,0.07022438788050947,2.6815234677719513,0.008926513405515988,0.0032905580352487157,0.03141255075301975,0.005915245416619801,,1571,1571,1571,0,0,0,1589.0,19,19.0,2.0,0,9525.116,0.0,0.0,1571,37.968,38.093,38.19294682190056,0.125,729.0,729.0,2133.0,2133.0,305.0,408.0,38.593,1.0116975297507453,1.0,1.0,0.19050232
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64,789,Orin,2.6.0,0.21.0,2026-07-06T03:11:31Z,782,50000.0,0,0,0,0,True,True,2.842170943040401e-14,512.7203544820486,512.3893939889967,512.387217982905,0.002176006091758609,520.3245623386465,521.607952202321,522.5986959994771,1.0199248894107662,0,0,0,124.70466281843278,0.0,7.839283789988084,0.015289589581258868,0.2222594760740131,0.9996091638826899,124.70466281843278,0.7214,400.947317204962,1379.7846374970395,0.2905868831329283,1408,0,0,0,0,True,True,1423.0,1.0,2.0,6.1185703125,6.118790583274772,1.0000360003666742,0.8868546702476446,0.144944754240355,-0.38755068358637285,0.9470689768965823,8442.309320632961,0.16884618641265922,8707.039,0.17414078000000002,0.049064487038536025,3.441311559622436,0.08928552245138045,0.02515636118687807,0.02759569274994079,0.004659427482242971,,1408,1408,1408,0,0,0,1423.0,16,16.0,2.0,0,8707.039,0.0,0.0,1408,37.656,38.687,38.67638545326775,1.0309999999999988,729.0,729.0,2133.0,2133.0,305.0,408.0,39.468,1.0313203679244858,1.0,1.0,0.17414078000000002
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,789,Orin,2.6.0,0.21.0,2026-07-10T03:16:52Z,6250,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,79.00201648112386,79.02240403927863,79.02137353084981,0.001030508428812027,82.37117805401795,86.7406344274059,89.57992098294199,1.1336015661889465,0,0,0,101.2632380328097,0.0,2.4959928122391184,0.03159403928424399,0.019148694072147993,1.0053542051235613,101.2632380328097,0.7214,493.76260300702415,1478.2685103518888,0.33401415206327323,1485,0,0,0,0,True,True,1501.0,1.0,2.0,6.058214141414141,6.059743171219188,1.0002523895275663,0.24621646118153634,0.04064175604133781,0.4586557816230385,1.0075418653252872,8955.66719422103,0.1791133438844206,9095.674500000001,0.18191349,0.0598263916807722,2.9938851208034065,0.014371532535118761,0.004726405581570537,0.029565370207037776,0.00529555232096336,,1485,1485,1485,0,0,0,1501.0,17,17.0,2.0,0,9095.674500000001,0.0,0.0,1485,37.312,37.781,38.18986742171886,0.4690000000000012,729.0,729.0,2133.0,2133.0,305.0,408.0,38.687,1.015377104693044,1.0,1.0,0.18191349
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1,789,Orin,2.6.0,0.21.0,2026-07-05T18:04:46Z,50000,50000.0,0,0,0,0,True,True,3.552713678800501e-15,86.97295656596776,86.87699999427423,86.87699999427423,0.0,86.95605709799565,93.09100855491126,119.896225980483,1.3800686716666661,0,0,0,11.49782690486685,0.0,0.778651612689971,0.008952801461904709,-0.011160566037527785,1.0005733879265697,11.49782690486685,0.7214,4348.647828298388,5748.936816871981,0.7564264431531019,5711,0,0,0,0,True,True,5775.0,1.0,2.0,5.541775170723166,5.541990562770562,1.0000388669768732,0.06387378277475016,0.011525870466956356,0.5483013388052028,1.0008690123873878,31859.315309797417,0.6371863061959483,32004.995499999997,0.64009991,0.48198457122166444,1.322005608148205,0.055671381670309876,0.04191962317832842,0.11497873633743962,0.073262876297931,,5711,5711,5711,0,0,0,5775.0,65,65.0,2.0,0,32004.995499999997,0.0,0.0,5711,37.468,37.375,37.68652268398269,-0.09300000000000352,729.0,729.0,2133.0,2133.0,407.0,408.0,38.093,1.004533565763243,1.0,1.0,0.64009991
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,fast,128,789,Orin,2.6.0,0.21.0,2026-07-06T00:43:12Z,391,50000.0,0,0,0,0,True,True,3.552713678800501e-15,13791.8077985495,11537.468366965186,11537.468366965186,0.0,12314.504212001339,73190.95496799565,288100.88244697545,24.97089251155689,8,6,2,10.815277678276953,16.64486466290944,19628.862114744443,1.4232261935095145,-0.010722284273355316,1.2310311849273954,9.271970703152592,0.7214,5392.596849232855,7083.066090098,0.7613365145316954,7597,0,0,0,0,True,True,7697.0,1.0,2.0,5.356732789258918,5.356987527608159,1.000047554798655,0.41481753945914956,0.07743853497619356,0.7721618226628935,0.9620308716559685,37942.092373315914,0.7588418474663183,41232.733,0.82465466,0.5777340072307992,1.3134796255176449,11.373478570898188,7.967996386412989,0.14166132180196,0.10749853915071997,,7597,7597,7597,0,0,0,7697.0,101,101.0,2.0,0,41232.733,0.0,0.0,7597,37.937,36.843,36.977878848902165,-1.093999999999994,729.0,729.0,2133.0,2133.0,407.0,408.0,37.968,1.086676292737162,1.0,1.0,0.82465466
Clone2,Ergebnisse_Clone2_13.07.2026,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,fast,16,789,Orin,2.6.0,0.21.0,2026-07-04T17:30:59Z,3125,50000.0,0,0,0,0,True,True,3.552713678800501e-15,732.9645844987315,732.0100479992107,732.0100479992107,0.0,737.6173293974716,742.352409909945,743.4214300010353,1.0155891056864796,0,0,0,21.82915837733452,0.0,2.4420902153348227,0.0033317983801426755,0.8288226052156884,1.0015340899576104,21.82915837733452,0.7214,2290.514326558536,2951.9211881530064,0.7759402031975294,2973,0,0,0,0,True,True,3004.0,1.0,2.0,6.750935082408342,6.7509134487350195,0.9999967954552876,0.26236004951669784,0.03886277179591883,0.817456950388452,1.0012553062947358,19928.228309606646,0.39856456619213293,20279.744,0.40559488,0.3092622704784587,1.2887591026720295,0.2972866826940128,0.2266782915823778,0.05903842376306013,0.02353062375579137,,2973,2973,2973,0,0,0,3004.0,32,32.0,2.0,0,20279.744,0.0,0.0,2973,42.625,40.156,41.031588382157125,-2.469000000000001,1190.0,1190.0,2133.0,2133.0,812.0,814.0,43.0,1.017642344943355,1.0,1.0,0.40559488
