dataset,sequence_index,campaign_run_count,sequence_fraction,prefix,model,precision,profile,batch,state_running_ts,state_done_ts,state_runner_duration_s,log_wall_span_s,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,max_gpu_or_tj_temp_C,predecessor_prefix,predecessor_model,predecessor_precision,predecessor_profile,predecessor_batch,predecessor_state_done_ts,predecessor_state_runner_duration_s,predecessor_log_wall_span_s,predecessor_max_gpu_or_tj_temp_C,predecessor_log_end_gpu_or_tj_temp_C,state_event_gap_s,predecessor_is_fp64,predecessor_in_duration_upper_quartile,successor_start_minus_predecessor_end_temp_C,configuration_id,adjusted_residual__forward_throughput,adjusted_residual__logged_energy_per_evaluated_image,adjusted_residual__logged_window_throughput,adjusted_residual__average_input_power,adjusted_residual__logged_duration,adjusted_residual__start_temperature,adjusted_residual__maximum_temperature
Clone3,20,126,0.152,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4,1782970994.2420805,1782977133.1855714,6138.905,6135.0,36.468,36.468,36.906,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,slow,64.0,1782970994.2411358,1224.359,1221.0,38.593,36.5,0.0009446144104003906,False,False,-0.031999999999996476,mobilenet_v2|fp64|B4|slow,-0.0009334142233505816,0.0023725544281943955,0.00013409828626409492,0.0025066527144588235,-0.000134098286264539,-0.6255912698412729,-0.28845238095238557
Clone3,21,126,0.16,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,fast,32,1782977133.1861012,1782978337.7214613,1204.47,1201.0,36.281,36.843,37.343,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4.0,1782977133.1855714,6138.905,6135.0,36.906,36.468,0.0005297660827636719,True,True,-0.18700000000000472,,,,,,,,
Clone3,22,126,0.168,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4,1782978337.7453923,1782979928.6541069,1590.895,1587.0,36.75,36.906,37.187,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,fast,32.0,1782978337.7214613,1204.47,1201.0,37.343,36.843,0.023931026458740234,False,False,-0.09300000000000352,mobilenet_v2|fp16|B4|slow,0.0037404912522740474,0.0028363668790057917,0.0026325668669793245,0.005468933745985005,-0.0026325668669784363,-1.6875912698412705,-1.2781190476190574
Clone3,23,126,0.176,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128,1782979928.654781,1782981162.4775603,1233.814,1230.0,36.781,36.968,38.593,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4.0,1782979928.6541069,1590.895,1587.0,37.187,36.906,0.0006742477416992188,False,False,-0.125,mobilenet_v2|fp16|B128|slow,-0.0006697628439278347,0.002593465018593588,-3.209415190852383e-05,0.0025613708666853974,3.209415190763565e-05,-0.416924603174607,-0.18478571428571655
Clone3,24,126,0.184,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,1782981162.4785004,1782982431.7984376,1269.311,1266.0,36.906,37.062,37.562,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128.0,1782981162.4775603,1233.814,1230.0,38.593,36.968,0.0009400844573974609,False,False,-0.06200000000000472,,,,,,,,
Clone3,25,126,0.192,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4,1782982431.7988806,1782984224.2483342,1792.437,1788.0,36.968,38.062,38.562,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8.0,1782982431.7984376,1269.311,1266.0,37.562,37.062,0.0004429817199707031,False,False,-0.09399999999999409,resnet50|fp16|B4|slow,0.00040291095063071936,0.004798078353127955,0.0008156232386151707,0.005613701591743014,-0.000815623238616503,-0.8652579365079376,0.23221428571427793
Clone3,26,126,0.2,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1,1782984224.2492647,1782987765.7433803,3541.468,3538.0,37.656,37.437,38.062,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4.0,1782984224.2483342,1792.437,1788.0,38.562,38.062,0.0009305477142333984,False,False,-0.4059999999999988,resnet50|fp16|B1|slow,0.027864178893703517,-0.009287399858115664,0.019970382519207686,0.010682982661091689,-0.01997038251920813,1.1977420634920577,1.2842142857142775
Clone3,27,126,0.208,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,1782987765.7446368,1782990780.095628,3014.33,3010.0,37.375,37.593,38.156,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1.0,1782987765.7433803,3541.468,3538.0,38.062,37.437,0.0012564659118652344,False,False,-0.06199999999999761,,,,,,,,
Clone3,28,126,0.216,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,1782990780.0966446,1782991989.5878906,1209.474,1206.0,37.593,37.812,38.468,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1.0,1782990780.095628,3014.33,3010.0,38.156,37.593,0.0010166168212890625,False,False,0.0,,,,,,,,
Clone3,29,126,0.224,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,1782991989.5902636,1783015088.031759,23098.321,23095.0,37.906,38.343,40.187,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16.0,1782991989.5878906,1209.474,1206.0,38.468,37.812,0.0023729801177978516,False,False,0.0940000000000012,resnet50|fp64|B8|medium,-0.0009998335470875475,0.0024109114996929693,-0.0067708744519858755,-0.004359962952292795,0.006770874451984987,0.3954087301587208,1.2738809523809422
Clone3,30,126,0.232,resnet50_fp16_fast_BS32,resnet50,fp16,fast,32,1783015088.0328002,1783016035.5558703,947.513,944.0,38.156,40.062,41.468,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8.0,1783015088.031759,23098.321,23095.0,40.187,38.343,0.0010411739349365234,True,True,-0.18700000000000472,,,,,,,,
Clone3,31,126,0.24,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,1783016035.5570335,1783017088.7986965,1053.237,1050.0,39.937,38.593,40.062,resnet50_fp16_fast_BS32,resnet50,fp16,fast,32.0,1783016035.5558703,947.513,944.0,41.468,40.062,0.0011632442474365234,False,False,-0.125,,,,,,,,
Clone3,32,126,0.248,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,1783017088.7990108,1783040643.3220868,23554.426,23551.0,38.75,36.906,38.968,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4.0,1783017088.7986965,1053.237,1050.0,40.062,38.593,0.0003142356872558594,False,False,0.15699999999999648,,,,,,,,
Clone3,33,126,0.256,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1,1783040643.323077,1783043135.220632,2491.887,2488.0,36.468,36.75,37.406,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4.0,1783040643.3220868,23554.426,23551.0,38.968,36.906,0.000990152359008789,True,True,-0.4379999999999953,resnet50|fp16|B1|medium,0.024430981308543487,-0.027182126300971166,0.031096704517759033,0.003914578216787756,-0.031096704517759477,-1.5422579365079372,-1.111452380952386
Clone3,34,126,0.264,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,fast,128,1783043135.2215269,1783046501.740986,3366.462,3362.0,36.593,37.5,38.375,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1.0,1783043135.220632,2491.887,2488.0,37.406,36.75,0.0008947849273681641,False,False,-0.15699999999999648,,,,,,,,
Clone3,35,126,0.272,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,1783046501.758015,1783048794.944523,2293.176,2290.0,37.031,36.375,37.187,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,fast,128.0,1783046501.740986,3366.462,3362.0,38.375,37.5,0.01702880859375,True,False,-0.4690000000000012,mobilenet_v2|fp16|B1|medium,0.014865663955847541,-0.011604748646543928,0.016796739699393548,0.0051919910528495095,-0.016796739699394436,-1.1562579365079415,-1.0281190476190574
Clone3,36,126,0.28,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32,1783048794.94544,1783071897.991314,23102.95,23099.0,36.281,38.781,40.468,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1.0,1783048794.944523,2293.176,2290.0,37.187,36.375,0.0009169578552246094,False,False,-0.0940000000000012,,,,,,,,
Clone3,37,126,0.288,resnet50_fp64_fast_BS64,resnet50,fp64,fast,64,1783071897.9922628,1783095734.9834049,23836.891,23833.0,38.875,39.906,41.062,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32.0,1783071897.991314,23102.95,23099.0,40.468,38.781,0.0009489059448242188,True,True,0.0940000000000012,,,,,,,,
Clone3,38,126,0.296,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128,1783095734.9884584,1783143177.678275,47442.379,47436.0,39.156,36.343,39.281,resnet50_fp64_fast_BS64,resnet50,fp64,fast,64.0,1783095734.9834049,23836.891,23833.0,41.062,39.906,0.005053520202636719,True,True,-0.75,resnet50|fp64|B128|slow,0.01032258777570183,-0.008351550614731917,0.012420330194165441,0.0040687795794336346,-0.012420330194167661,0.6664087301587287,0.25321428571427873
Clone3,39,126,0.304,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8,1783143177.6835363,1783149155.94941,5978.228,5974.0,36.312,36.625,37.156,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128.0,1783143177.678275,47442.379,47436.0,39.281,36.343,0.00526118278503418,True,True,-0.03100000000000591,,,,,,,,
Clone3,40,126,0.312,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32,1783149155.9516687,1783172353.1796172,23197.112,23193.0,36.718,39.781,41.281,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8.0,1783149155.94941,5978.228,5974.0,37.156,36.625,0.002258777618408203,True,True,0.09300000000000352,resnet50|fp64|B32|medium,-0.0010396344614997943,-0.00304871014649144,-0.0001733510102170932,-0.0032220611567088664,0.0001733510102175373,-0.1775912698412725,0.9615476190476144
Clone3,41,126,0.32,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8,1783172353.1806054,1783195234.8765345,22881.61,22878.0,39.75,37.718,40.343,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32.0,1783172353.1796172,23197.112,23193.0,41.281,39.781,0.0009882450103759766,True,True,-0.030999999999998806,,,,,,,,
Clone3,42,126,0.328,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4,1783195234.8774605,1783196761.0495222,1526.165,1523.0,37.562,41.312,43.437,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8.0,1783195234.8765345,22881.61,22878.0,40.343,37.718,0.0009260177612304688,True,True,-0.1560000000000059,,,,,,,,
Clone3,43,126,0.336,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4,1783196761.051461,1783197973.411765,1212.349,1209.0,41.093,37.5,41.093,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4.0,1783196761.0495222,1526.165,1523.0,43.437,41.312,0.0019388198852539062,False,False,-0.2189999999999941,mobilenet_v2|fp32|B4|medium,-0.0010071705872807257,-0.006951651398777403,0.009721383761359448,0.0027697323625819337,-0.009721383761359448,2.2184087301587283,1.075880952380949
Clone3,44,126,0.344,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128,1783197973.4212484,1783200180.0662606,2206.629,2203.0,37.437,38.156,40.812,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4.0,1783197973.411765,1212.349,1209.0,41.093,37.5,0.00948333740234375,False,False,-0.06300000000000239,resnet50|fp32|B128|slow,-0.0008869458732911895,0.0053432037994661785,-0.0021196328531263298,0.0032235709463395157,0.0021196328531258857,-0.9689246031746066,-0.6011190476190578
Clone3,45,126,0.352,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,1783200180.0671563,1783201682.4163013,1502.339,1499.0,37.781,36.968,38.031,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128.0,1783200180.0662606,2206.629,2203.0,40.812,38.156,0.0008957386016845703,False,False,-0.375,mobilenet_v2|fp32|B8|slow,-0.001286079295239162,0.004377722021340014,0.0012541016796698834,0.005631823701009342,-0.0012541016796694393,1.364408730158729,0.5972142857142728
Clone3,46,126,0.36,resnet50_fp32_medium_BS4,resnet50,fp32,medium,4,1783201682.417161,1783203271.6133478,1589.187,1586.0,36.562,40.656,42.656,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8.0,1783201682.4163013,1502.339,1499.0,38.031,36.968,0.0008597373962402344,False,False,-0.4060000000000059,resnet50|fp32|B4|medium,0.0032228966128906578,-0.015522609411943278,0.03163777673556423,0.016115167323621726,-0.03163777673556467,-0.9169246031746141,-0.6321190476190566
Clone3,47,126,0.368,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,1783203271.61383,1783205867.3588812,2595.727,2593.0,40.0,38.125,40.25,resnet50_fp32_medium_BS4,resnet50,fp32,medium,4.0,1783203271.6133478,1589.187,1586.0,42.656,40.656,0.00048232078552246094,False,False,-0.6559999999999988,resnet50|fp32|B4|slow,-0.0009045714241486813,0.00207396046047581,0.00021346374168018656,0.0022874242021557745,-0.00021346374168018656,0.0727420634920577,-0.4234523809523907
Clone3,48,126,0.376,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1,1783205867.3599792,1783209167.2024148,3299.822,3296.0,37.875,37.937,38.906,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4.0,1783205867.3588812,2595.727,2593.0,40.25,38.125,0.0010979175567626953,False,False,-0.25,resnet50|fp32|B1|slow,-0.01644726916441508,0.01317264538333951,-0.011738536623213669,0.0014341087601259517,0.011738536623213669,0.7084087301587303,-0.08011904761904987
Clone3,49,126,0.384,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128,1783209167.202902,1783210603.928895,1436.715,1433.0,37.625,36.781,39.062,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1.0,1783209167.2024148,3299.822,3296.0,38.906,37.937,0.00048732757568359375,False,False,-0.3119999999999976,mobilenet_v2|fp32|B128|slow,-0.0008346158869736442,0.004638995703241666,-0.00169813337842184,0.002940862324819493,0.0016981333784213959,-0.2812579365079344,-0.39278571428572207
Clone3,50,126,0.392,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,1783210603.930042,1783213629.0250363,3025.073,3022.0,36.875,36.031,36.875,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128.0,1783210603.928895,1436.715,1433.0,39.062,36.781,0.0011470317840576172,False,False,0.0940000000000012,mobilenet_v2|fp32|B1|slow,0.007997238958756814,-0.0004350130657398976,0.0042052549797872985,0.00377024191404729,-0.0042052549797872985,-0.9372579365079403,-1.1004523809523903
Clone3,51,126,0.4,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64,1783213629.026021,1783214851.6863232,1222.621,1219.0,35.937,36.312,37.281,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1.0,1783213629.0250363,3025.073,3022.0,36.875,36.031,0.0009846687316894531,False,False,-0.0940000000000012,,,,,,,,
Clone3,52,126,0.408,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64,1783214851.7148154,1783216242.2890282,1390.563,1387.0,36.156,39.812,42.218,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64.0,1783214851.6863232,1222.621,1219.0,37.281,36.312,0.028492212295532227,False,False,-0.1559999999999988,resnet50|fp32|B64|medium,-0.0037179221340339907,-0.0009178645658717288,-0.006833721194010156,-0.007751585759882218,0.006833721194008824,-1.4065912698412717,-1.1117857142857162
Clone3,53,126,0.416,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,medium,32,1783216242.2899296,1783219214.4533296,2972.143,2968.0,39.281,37.375,39.656,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64.0,1783216242.2890282,1390.563,1387.0,42.218,39.812,0.0009014606475830078,False,False,-0.5309999999999988,mobilenet_v2|fp64|B32|medium,-0.001575576778718002,-6.440747365477062e-05,-0.010432399165059891,-0.010496806638715217,0.010432399165059003,0.4790753968253938,-1.0801190476190499
Clone3,54,126,0.424,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,medium,32,1783219214.4544034,1783220114.1009667,899.64,897.0,37.125,36.937,38.75,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,medium,32.0,1783219214.4533296,2972.143,2968.0,39.656,37.375,0.0010738372802734375,True,False,-0.25,mobilenet_v2|fp16|B32|medium,-0.000260624619552452,0.017169295022516295,-0.019143760317385183,-0.001974465294869221,0.01914376031738474,-1.0415912698412697,-0.8924523809523848
Clone3,55,126,0.432,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,fast,64,1783220114.101534,1783221035.2612813,921.15,918.0,37.281,38.625,39.937,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,medium,32.0,1783220114.1009667,899.64,897.0,38.75,36.937,0.0005671977996826172,False,False,0.3440000000000012,,,,,,,,
Clone3,56,126,0.44,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,1783221035.2661383,1783222020.5364156,985.264,982.0,38.281,38.312,42.125,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,fast,64.0,1783221035.2612813,921.15,918.0,39.937,38.625,0.004857063293457031,False,False,-0.3440000000000012,resnet50|fp16|B128|medium,-0.001920432232132896,0.0017653321048617387,-0.0016719977876014092,9.333431726044061e-05,0.001671997787600965,0.9270753968253871,0.878547619047616
Clone3,57,126,0.448,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,1783222020.5370777,1783247804.141748,25783.499,25780.0,38.406,37.312,38.406,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128.0,1783222020.5364156,985.264,982.0,42.125,38.312,0.0006620883941650391,False,False,0.0940000000000012,resnet50|fp64|B1|medium,-0.0005816828011409036,-0.007447794816510478,0.00833156346214059,0.0008837686456300009,-0.008331563462139258,0.6977420634920577,-0.3194523809523915
Clone3,58,126,0.456,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,1783247804.1427376,1783248768.1285207,963.978,961.0,37.375,39.343,40.468,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1.0,1783247804.141748,25783.499,25780.0,38.406,37.312,0.000989675521850586,True,True,0.06300000000000239,,,,,,,,
Clone3,59,126,0.464,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8,1783248768.131868,1783254744.4112513,5976.224,5972.0,39.031,36.437,39.031,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16.0,1783248768.1285207,963.978,961.0,40.468,39.343,0.003347158432006836,False,False,-0.3120000000000047,mobilenet_v2|fp64|B8|slow,-0.0010139984663597446,0.001479253122961377,-0.0024810164124611234,-0.0010017632894998574,0.0024810164124611234,0.041742063492051784,0.11788095238094343
Clone3,60,126,0.472,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1,1783254744.4123943,1783260381.7598865,5637.311,5634.0,36.562,37.093,37.312,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8.0,1783254744.4112513,5976.224,5972.0,39.031,36.437,0.0011429786682128906,True,True,0.125,mobilenet_v2|fp64|B1|slow,-0.0002714079741790165,-0.005478574471244668,0.008865197884462717,0.0033866234132180484,-0.008865197884464493,-1.3335912698412784,-0.9134523809523927
Clone3,61,126,0.48,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16,1783260381.760908,1783261796.5657904,1414.794,1411.0,36.781,37.437,38.093,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1.0,1783260381.7598865,5637.311,5634.0,37.312,37.093,0.0010213851928710938,True,True,-0.3120000000000047,,,,,,,,
Clone3,62,126,0.488,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16,1783261796.5670404,1783263244.0354185,1447.459,1443.0,37.5,37.218,38.125,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16.0,1783261796.5657904,1414.794,1411.0,38.093,37.437,0.0012500286102294922,False,False,0.06300000000000239,mobilenet_v2|fp32|B16|slow,-0.0005072684015487994,-0.0007215945627642162,0.004074235502746326,0.003352640939982443,-0.004074235502747214,-1.051924603174605,-1.0384523809523856
Clone3,63,126,0.496,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128,1783263244.0359814,1783264223.3714747,979.327,976.0,37.125,38.625,40.875,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16.0,1783263244.0354185,1447.459,1443.0,38.125,37.218,0.0005629062652587891,False,False,-0.09300000000000352,mobilenet_v2|fp32|B128|medium,-0.002122490257589149,-0.016120064936478884,-0.0006420501047625926,-0.016762115041241588,0.0006420501047621485,-0.6352579365079407,-0.5591190476190562
Clone3,64,126,0.504,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,1783264223.3722875,1783266353.744631,2130.357,2127.0,38.0,38.531,39.937,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128.0,1783264223.3714747,979.327,976.0,40.875,38.625,0.0008127689361572266,False,False,-0.625,resnet50|fp32|B32|slow,-0.001228171394281219,7.676282014112967e-05,0.0036059049583849756,0.0036826677785262163,-0.0036059049583840874,-1.4999246031746054,-0.7364523809523931
Clone3,65,126,0.512,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8,1783266353.7459414,1783268012.067351,1658.313,1655.0,38.281,40.062,41.906,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32.0,1783266353.744631,2130.357,2127.0,39.937,38.531,0.0013103485107421875,False,False,-0.25,resnet50|fp32|B8|medium,-0.008838823707534083,0.003806849763825171,-0.017168212231961633,-0.013361362468136573,0.017168212231961633,0.2810753968253934,-0.16345238095238557
Clone3,66,126,0.52,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,1783268012.0678928,1783271400.7820053,3388.691,3385.0,39.75,36.187,39.75,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8.0,1783268012.067351,1658.313,1655.0,41.906,40.062,0.00054168701171875,False,False,-0.3119999999999976,mobilenet_v2|fp16|B1|slow,-0.015744141828222702,0.0036741776328871323,-0.004270609549600124,-0.0005964319167128806,0.004270609549599236,1.3647420634920593,1.316214285714274
Clone3,67,126,0.528,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,slow,16,1783271400.782835,1783277014.8824117,5614.063,5610.0,36.187,36.906,37.062,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1.0,1783271400.7820053,3388.691,3385.0,39.75,36.187,0.0008296966552734375,False,False,0.0,mobilenet_v2|fp64|B16|slow,-0.0009798481977889573,3.684773611989378e-05,0.0016575377914578304,0.0016943855275777242,-0.0016575377914582745,-1.885591269841278,-1.1947857142857217
Clone3,68,126,0.536,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,medium,128,1783277014.8876448,1783277870.692496,855.797,852.0,36.468,37.656,39.718,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,slow,16.0,1783277014.8824117,5614.063,5610.0,37.062,36.906,0.005233049392700195,True,True,-0.4379999999999953,mobilenet_v2|fp16|B128|medium,-0.0025874207259075632,-0.013183589353172542,8.974460142274765e-05,-0.013093844751749462,-8.974460142407992e-05,-1.073257936507936,-0.44511904761905186
Clone3,69,126,0.544,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8,1783277870.6933596,1783279511.018927,1640.315,1637.0,37.25,37.937,38.375,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,medium,128.0,1783277870.692496,855.797,852.0,39.718,37.656,0.0008635520935058594,False,False,-0.4059999999999988,resnet50|fp16|B8|slow,-0.001410627368045425,-0.005168235765843021,0.008197372658564461,0.003029136892721551,-0.008197372658564461,-0.6562579365079344,0.14921428571427953
Clone3,70,126,0.552,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64,1783279511.019546,1783285357.2882268,5846.152,5843.0,37.687,37.093,37.937,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8.0,1783279511.018927,1640.315,1637.0,38.375,37.937,0.0006189346313476562,False,False,-0.25,mobilenet_v2|fp64|B64|slow,-0.0009132108253564475,0.002164254046950309,-0.0005856500484449079,0.0015786039985052902,0.0005856500484435756,-0.2502579365079427,-0.19478571428572167
Clone3,71,126,0.56,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64,1783285357.3798509,1783286393.6500642,1036.261,1034.0,36.781,38.968,40.5,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64.0,1783285357.2882268,5846.152,5843.0,37.937,37.093,0.09162402153015137,True,True,-0.3120000000000047,resnet50|fp16|B64|medium,-0.0007095429177681467,0.009489369769187017,-0.01676145535474749,-0.007272085585560584,0.01676145535474749,0.0414087301587287,0.6178809523809434
Clone3,72,126,0.568,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,1783286393.651172,1783328916.711768,42522.789,42517.0,38.5,37.625,38.5,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64.0,1783286393.6500642,1036.261,1034.0,40.5,38.968,0.0011076927185058594,False,False,-0.4680000000000035,resnet50|fp64|B16|slow,-0.0011175228906061818,0.002071682314040202,-0.0005355872411421103,0.0015360950728979805,0.0005355872411412221,-0.666924603174607,-2.3297857142857197
Clone3,73,126,0.576,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,fast,64,1783328916.7128882,1783334757.1127875,5840.355,5836.0,37.218,38.0,38.593,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16.0,1783328916.711768,42522.789,42517.0,38.5,37.625,0.0011203289031982422,True,True,-0.4069999999999965,,,,,,,,
Clone3,74,126,0.584,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,1783334757.11771,1783336373.783686,1616.655,1612.0,37.781,38.906,39.437,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,fast,64.0,1783334757.1127875,5840.355,5836.0,38.593,38.0,0.004922628402709961,True,True,-0.2190000000000012,mobilenet_v2|fp32|B4|slow,-0.0002691608859217709,0.010653514656787544,-0.004883878790088669,0.005769635866699208,0.004883878790088225,0.09374206349205849,0.9408809523809438
Clone3,75,126,0.592,resnet50_fp64_fast_BS1,resnet50,fp64,fast,1,1783336373.784392,1783386956.5477505,50582.442,50577.0,38.656,36.25,39.437,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4.0,1783336373.783686,1616.655,1612.0,39.437,38.906,0.0007061958312988281,False,False,-0.25,,,,,,,,
Clone3,76,126,0.6,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1783386956.5490563,1783388110.9443855,1154.384,1151.0,36.093,38.375,39.593,resnet50_fp64_fast_BS1,resnet50,fp64,fast,1.0,1783386956.5477505,50582.442,50577.0,39.437,36.25,0.0013058185577392578,True,True,-0.15699999999999648,resnet50|fp16|B16|medium,-0.037565356855860266,0.05062022999725391,-0.07928773182732218,-0.028667501830068165,0.0792877318273213,-1.1359246031746082,0.054880952380948145
Clone3,77,126,0.608,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32,1783388110.9454126,1783389339.4942284,1228.538,1225.0,38.218,36.718,38.625,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16.0,1783388110.9443855,1154.384,1151.0,39.593,38.375,0.0010271072387695312,False,False,-0.15699999999999648,mobilenet_v2|fp16|B32|slow,-0.0005033042754138961,0.004628200787262782,-0.0005885717220808218,0.004039629065182293,0.0005885717220799336,-1.1985912698412662,-1.1631190476190554
