model,precision,profile,batch,throughput_img_s_mean,throughput_img_s_std,throughput_img_s_min,throughput_img_s_max,latency_avg_ms_mean,latency_avg_ms_std,latency_avg_ms_min,latency_avg_ms_max,avg_power_W_mean,avg_power_W_std,avg_power_W_min,avg_power_W_max,energy_per_img_J_avg_power_times_meta_duration_mean,energy_per_img_J_avg_power_times_meta_duration_std,energy_per_img_J_avg_power_times_meta_duration_min,energy_per_img_J_avg_power_times_meta_duration_max,energy_per_img_J_integrated_log_timestamps_mean,energy_per_img_J_integrated_log_timestamps_std,energy_per_img_J_integrated_log_timestamps_min,energy_per_img_J_integrated_log_timestamps_max,energy_per_img_J_power_over_throughput_proxy_mean,energy_per_img_J_power_over_throughput_proxy_std,energy_per_img_J_power_over_throughput_proxy_min,energy_per_img_J_power_over_throughput_proxy_max
mobilenet_v2,fp32,fast,16,147.72460888118727,44.32406382135261,122.10137785205826,198.90561528693286,114.14908599398719,29.192805255725357,80.44016242034733,131.03865231878123,6.3806109824885455,1.0941825940427348,5.712084415584416,7.643335208098988,0.15065241538406707,0.01405640399967555,0.1345315850579063,0.16034733830131884,0.15353080333333333,0.014262642826539313,0.13716796,0.16332963,0.04419109404786007,0.005000413365314888,0.038426945348290116,0.04736484656095915
mobilenet_v2,fp32,fast,32,178.73895068761416,45.350960095327025,126.37454061513334,205.35243276792968,188.4504235734543,56.01906567842763,155.779811539431,253.13455637536052,6.861546993969079,0.9439731701190099,5.810216196673897,7.636437214611872,0.1384301143859968,0.017960205441569035,0.12469696674077521,0.15875475163984742,0.14177503333333333,0.01832112340581858,0.12775113000000002,0.16250417,0.03935989784893163,0.005873725758855185,0.03475969324740439,0.04597616077093082
mobilenet_v2,fp32,fast,64,205.20992271870628,0.9439973011979219,204.63525504234033,206.29940909909936,311.58102753594795,1.429541371687145,309.9311782086454,312.45162966958895,7.3124694272191455,0.2577065582967264,7.15971397139714,7.610007726269315,0.12855549379232775,0.005388613788209644,0.12416414062121808,0.13456878370998182,0.13304246333333333,0.005639584884070235,0.12832569,0.13928916000000002,0.03563635491480268,0.001340028910733261,0.03474409653082362,0.03717728258768505
mobilenet_v2,fp32,fast,128,155.3965637424917,44.741164631750735,129.50399927422782,207.05916219534495,863.8438620236348,213.26440994374846,617.5879226779625,987.4385236619551,6.374005609270752,0.7264708691599975,5.749432489451476,7.17125736095965,0.15038191429335804,0.021894062379574142,0.12615563964623072,0.16875330057506893,0.15861186333333332,0.023093419565457032,0.13291205,0.17762178,0.04228986663235129,0.006850286633879682,0.034633856743775004,0.047839952122324565
mobilenet_v2,fp32,medium,1,38.495833258959514,0.8751309459862369,37.7430519901977,39.4560427382519,25.985723472976826,0.5863655183747876,25.344660300423858,26.49494270520867,5.652773918740209,0.22400336194944623,5.470396511079679,5.902806467417932,0.2341111456512419,0.0074716252730127565,0.2272451590900316,0.24206839087291782,0.23568137666666666,0.0072718156639338455,0.22901430999999997,0.24343554,0.1468859087117256,0.006528745667088054,0.14155293815890835,0.15416694584043897
mobilenet_v2,fp32,medium,4,96.05988528911087,0.6678611241056684,95.39274109044658,96.72846103727855,41.642032910014194,0.2895188277853351,41.35287543196231,41.9319117395673,6.322011269293365,0.211577512439159,6.182227805695143,6.565426720647774,0.1526405730094481,0.008147382111524158,0.1473591189536602,0.1620236673933703,0.1545134566666667,0.008240833216910387,0.14913722999999998,0.16400109000000002,0.06582460493126797,0.002630924448363904,0.06391322408523124,0.06882522344569979
mobilenet_v2,fp32,medium,8,120.45929224345575,9.597708917271465,109.51906362391341,127.46223556351549,66.70692753675627,5.544557507603266,62.76368812010624,73.04664352748543,6.522224360416369,0.055969615760885286,6.488661244019139,6.5868361998362,0.14404985662685502,0.014425094822879587,0.13479509465618797,0.16067079406133192,0.14630058333333332,0.01438348386922074,0.13707499,0.16287377,0.05441037579244775,0.00500559068854418,0.05090653882957972,0.060143284482921465
mobilenet_v2,fp32,medium,16,148.36334818949635,0.6748664059124131,147.58680588045317,148.80802144972822,107.84483813383305,0.4918096411012367,107.52108551759272,108.4107749642618,6.455902776502756,0.2569232527507681,6.263973321067158,6.7477804208600185,0.13926344059885057,0.0062779582123577895,0.13504089849576015,0.14647768754264062,0.14186613666666667,0.006326966774231817,0.137725,0.14914907,0.043519977034686554,0.0019334859545524917,0.04209432569589883,0.04572075654463171
mobilenet_v2,fp32,medium,32,175.53877605968947,0.9763851695076038,174.67218308601076,176.59664477030475,182.24134167237492,1.0120875007441101,181.14592900312527,183.14171558730447,6.763273983275674,0.1522843799456549,6.656669141039236,6.937684158415841,0.12890361168475475,0.008353263673955594,0.12385377539333907,0.13854550805714363,0.13189045,0.008480470137681047,0.12676949,0.14167936,0.03853216968767431,0.0010560183868551104,0.03769419939828084,0.03971831138676293
mobilenet_v2,fp32,medium,64,190.237733150943,0.9528387743894451,189.39941802796343,191.27399892491889,336.10412424872675,1.6809410600600456,334.27762939660784,337.58614251069736,6.836908889056665,0.3267794842967634,6.571160531697341,7.201770544290287,0.12944073081693408,0.0030575549112322764,0.12600249565593807,0.1318545039008787,0.13413543,0.0035473077616835088,0.13004464,0.13636102,0.03594453512570652,0.0018831845391960535,0.03435469833135412,0.03802424853928009
mobilenet_v2,fp32,medium,128,200.7526687424066,0.5316676210873952,200.3696587920104,201.3596830348719,636.9919552090779,1.6846732217914306,635.0687283785422,638.2065958619152,6.982306410352682,0.23116416818991636,6.737942028985508,7.197501554404145,0.12954076571161435,0.004141700817421256,0.1251900176489664,0.13343571211203237,0.13627649666666666,0.004539529668030958,0.13151323,0.14055307,0.03478088671408356,0.0011606224649825937,0.033600892167385155,0.035921114992142414
mobilenet_v2,fp32,slow,1,26.426712708583125,0.24377063222169135,26.177823224109975,26.66501982178913,37.842647183140116,0.3492998795310703,37.502316018638666,38.2002732404042,5.2178617290495275,0.19049295531842758,5.080400266400266,5.435306366047746,0.3149349011061766,0.01269565312554319,0.3067588131107286,0.3295606534459517,0.31684214000000005,0.012709647827618988,0.30850370000000005,0.33147023000000003,0.19749348780160578,0.008782407356180707,0.19216792985271772,0.20763018832833233
mobilenet_v2,fp32,slow,4,85.32861616775578,0.08693601667081749,85.22944617184272,85.39168652546066,46.87762381700488,0.04778579454171822,46.84296753885224,46.93213648173958,5.758485832390332,0.2085556107070877,5.599729949874686,5.994684914067473,0.18248161216122324,0.005173301482195808,0.17842809518277036,0.18830834411150635,0.18479360666666667,0.005101006788324568,0.18068298,0.19050232,0.06748514478713463,0.002408056849532108,0.06570182256710089,0.07022438788050947
mobilenet_v2,fp32,slow,8,101.19041751848674,0.06360830883160992,101.14570687141139,101.2632380328097,79.05889018825256,0.04967977131318431,79.00201648112386,79.09381670712493,5.808136509429924,0.22154071146491278,5.636448252688172,6.058214141414141,0.17191827010130742,0.00631093310105045,0.16732020257673547,0.1791133438844206,0.17443638000000003,0.00657002125113002,0.16958661,0.18191349,0.05739718915627861,0.0021527233419200726,0.05572602562216412,0.0598263916807722
mobilenet_v2,fp32,slow,16,112.87882127912074,0.04910881575512499,112.84716155718766,112.93539328399517,141.7449423827417,0.06165209061090786,141.6739211220108,141.78469160601497,5.816262230585463,0.21428203476560848,5.662489909533751,6.061024373259054,0.1656525021387232,0.006378964712934189,0.16137609499997757,0.17298449500846466,0.16864614,0.006409051358984419,0.1646405,0.17603803,0.05152677642425368,0.0019055667525502674,0.05017839909658841,0.05370681819682689
mobilenet_v2,fp32,slow,32,121.45405474051478,0.05932418622911131,121.3921946882803,121.51046730035429,263.389875558961,0.12866128083407288,263.26755205934825,263.5240540621034,5.847909198878234,0.23935626969889484,5.662480575539568,6.118116026105874,0.1605387808351599,0.005811385486836785,0.15557964306600325,0.16693337407681574,0.16418087666666667,0.005831452720740638,0.15917278,0.17058301,0.04814966393318859,0.0019900078745494743,0.046620317648603915,0.050399583283063765
mobilenet_v2,fp32,slow,64,124.68834829160973,0.07181224603317549,124.60978239349171,124.75059966290472,512.7875534760261,0.2953867478994265,512.5315557488555,513.1107501971745,5.8390147117950315,0.24584795555381037,5.656485106382979,6.1185703125,0.16138741456234365,0.006645218617470637,0.15609790930274908,0.16884618641265922,0.16669574333333337,0.00665423809051295,0.16132779,0.17414078000000002,0.04682886462072253,0.001970900646331901,0.04534234802612309,0.049064487038536025
mobilenet_v2,fp32,slow,128,128.70039927610213,0.06885092672710658,128.62314921290252,128.7552960904231,993.6042387983885,0.5316729794070545,993.180410706026,994.2008000441239,5.897456168276423,0.22419546257911094,5.738361641896674,6.153865819209039,0.1605979441263369,0.00630129191380495,0.15602471360294776,0.16778562577382344,0.16885687000000002,0.0064867342481328884,0.16399451999999998,0.17622220000000002,0.0458226599782087,0.0017225973745149357,0.044613754810172566,0.04779505003729915
mobilenet_v2,fp64,fast,1,18.920327228133505,6.428156934338928,11.49782690486685,22.664262031717456,58.448413330658035,24.703061496411955,44.122327856982594,86.97295656596776,6.203072877404204,0.5727089784696844,5.541775170723166,6.536817110138094,0.4719083021796678,0.14313689829927617,0.3885225096834421,0.6371863061959483,0.47433455666666663,0.14355905152737403,0.39068572,0.64009991,0.35312829163129456,0.11159418529896245,0.28814643698577436,0.48198457122166444
mobilenet_v2,fp64,fast,4,16.486561079904323,5.654601442000529,9.95723438271291,19.772132055865715,268.9188685992477,115.00759668934752,202.30494054450423,401.7179717035219,5.963619092167449,0.5009084281246248,5.385732653732324,6.27365025985937,0.49233372670116093,0.1437381216987759,0.4070700478408967,0.6582872042565726,0.49573876,0.14439309770142789,0.41007134999999995,0.66244816,0.391340328125704,0.1295182936012809,0.3151645126233105,0.5408863994486939
mobilenet_v2,fp64,fast,8,10.241880168432884,0.0003003985534349062,10.241564803268446,10.242162942584363,781.1065813135978,0.0229102850415151,781.0850154255983,781.1306332257857,5.139757657771901,0.2179353120543368,4.96821629403794,5.3849835704607045,0.6078982429448074,0.025742410012915443,0.5875356199101512,0.6368330704160684,0.6137593833333334,0.025935976484937506,0.59310483,0.64286742,0.5018370401756206,0.02126870675867198,0.4850867616945758,0.5257662468999867
mobilenet_v2,fp64,fast,16,14.629221645308741,6.235328118421129,11.029064884357762,21.82915837733452,1211.4465365113163,414.37752643617915,732.9645844987315,1450.7122922717035,5.612126874519222,0.9869298030926364,5.00574527112232,6.750935082408342,0.5043079629287556,0.09167235671717655,0.39856456619213293,0.5613715011117768,0.5126742633333333,0.09283550552434576,0.40559488,0.57056543,0.40789634166229943,0.08548507542423402,0.3092622704784587,0.46055824220855823
mobilenet_v2,fp64,fast,32,19.66956948587088,6.740151369300986,11.886840447171535,23.59949582220883,1802.2302207593664,769.8662071760914,1355.5274026509958,2691.191441318934,6.068358899758043,0.9129091827280831,5.043744190440204,6.7952045936395775,0.4185250842643324,0.0925108918288645,0.3534684686291468,0.524429087503118,0.4307195066666667,0.0952614086715215,0.36390841,0.53980163,0.3276509479118807,0.08425646495389218,0.26975694579048426,0.42431327423431175
mobilenet_v2,fp64,fast,64,18.355238090417995,6.301636129171882,11.07903515728805,22.05053275078939,3861.845783011812,1653.511136429789,2899.6405505686594,5771.136025664732,6.0375741375919345,0.8544179580475221,5.087737571453317,6.7435506822612075,0.4431571376836012,0.10423038505619782,0.3691674556937686,0.5623597543949657,0.4674778866666667,0.11045713141679549,0.38930349000000003,0.59384252,0.35050159522072116,0.09482749951989314,0.28486541482025685,0.45922208019228855
mobilenet_v2,fp64,fast,128,17.70552123638033,7.304789894397572,9.271970703152592,22.050259208160522,8486.204745999054,4594.9131904657925,5799.353043629376,13791.8077985495,5.993123465984964,0.5511367112501981,5.356732789258918,6.3139368990384614,0.5055176449219014,0.2194632403010856,0.37300318110295266,0.7588418474663183,0.5541321933333333,0.23434779045300025,0.41320676,0.82465466,0.38451498405031687,0.16734226317722278,0.286105512416051,0.5777340072307992
mobilenet_v2,fp64,medium,1,22.55887056189962,0.0853254401948141,22.465708734756753,22.633219914696017,44.32888367206062,0.16786776840391807,44.182842908299065,44.51228366781492,6.644692691077407,0.21836740438374466,6.514567485695052,6.896797792924375,0.401948051792763,0.022093899487789087,0.3890584194327043,0.4274594205661015,0.40423002999999996,0.022313728687691353,0.39115066,0.4299947,0.29457477983589103,0.0107552270705601,0.28819199474032947,0.3069922197582097
mobilenet_v2,fp64,medium,4,19.712218323823148,0.04444329472683593,19.66370830851692,19.750974719596663,202.92051859759877,0.45783016747908606,202.521650540682,203.42043002476214,6.360214387866943,0.30601595066198267,6.1068304027226326,6.700197681513117,0.4285478359477312,0.014726420519719521,0.41220178227763093,0.4407794781112237,0.4315884433333333,0.014755847687924716,0.41522414,0.44388061,0.3226778153775789,0.016263943152778317,0.30919134318285135,0.3407392734060781
mobilenet_v2,fp64,medium,8,20.312785008716386,0.05366139852094091,20.25345592510138,20.357928263948335,393.84246196306157,1.041452119867665,392.9672949170926,394.9943174925074,6.4161151733908675,0.24888021986535883,6.267890088945362,6.703449096098954,0.4044476334445763,0.016028791845912303,0.3943484045412415,0.42292953547908374,0.4086989766666667,0.015913445466002454,0.39865755,0.42704692000000005,0.31588812362795426,0.013076296249972044,0.3078844766363142,0.3309780375699215
mobilenet_v2,fp64,medium,16,21.832566463974217,0.11596954792435094,21.700964650191562,21.919807007117473,732.8639890686935,3.902974485124114,729.9334339396655,737.2944133088924,6.4318207789341,0.19664326719097397,6.289996297542914,6.656300388852884,0.3840552500056486,0.021509431562674382,0.3710060205520741,0.4088813360981579,0.39062068,0.02170107935081345,0.37751966,0.41567009000000005,0.2946333121364287,0.010528935437655497,0.2875173504180342,0.30672831812543994
mobilenet_v2,fp64,medium,32,23.330815048814753,0.03086177569780926,23.308784902202085,23.366088186334665,1371.139435100629,1.8124711744803728,1369.067985220587,1372.4337587726225,6.413264437626886,0.29456442967637636,6.223928109028961,6.752640630472855,0.36629413079436723,0.010574772872271192,0.3592083888864798,0.37844920341288135,0.3767590366666667,0.011110722067968164,0.36950624,0.3895503600000001,0.2748904603382784,0.012841001769261869,0.26692007613709895,0.28970367433588967
mobilenet_v2,fp64,medium,64,21.72506661005973,0.058511254837852654,21.659078515682467,21.77062033451504,2943.0947048851945,7.936361584645831,2936.922234800228,2952.047054057993,6.341610427072848,0.2686379729697176,6.160557079081632,6.650268081002893,0.3789888748605743,0.015184607292717416,0.3696173883861351,0.39650831318450214,0.3994893333333333,0.015983383339895022,0.38970112999999995,0.41793378,0.2919264164487334,0.013165171566930204,0.28297572528582077,0.3070429832085285
mobilenet_v2,fp64,medium,128,21.77801731424294,0.1761591685704811,21.57576331743258,21.89790712832485,5872.106678288558,47.71024889638078,5839.701351470879,5926.892873743261,6.349863696917748,0.20850643420337361,6.226613671040586,6.590603216374269,0.3869163960899789,0.02293293430516644,0.37286009073247905,0.4133799465165914,0.42779893666666663,0.024483982383122067,0.41236448000000003,0.45602953999999996,0.29163658734720205,0.011980154475932269,0.28434743259032674,0.30546327003176094
mobilenet_v2,fp64,slow,1,11.49105395961052,0.007431566255985717,11.485626806699667,11.499524070221042,87.02424357759999,0.05626226403233393,86.96012060095441,87.06533973545885,5.317761980542379,0.20598740294167428,5.166891134751774,5.552443442912691,0.6025176544300268,0.026450709880619566,0.5869979697110197,0.6330589496153637,0.60482368,0.02642552156670703,0.58935733,0.63533628,0.46277806208808975,0.018082399220083194,0.4497637697154312,0.4834253747191143
mobilenet_v2,fp64,slow,4,9.955344494215137,0.0009095210274529388,9.954331423991952,9.956090810563593,401.79423470306955,0.03670930033561672,401.7641136575339,401.83512378934773,5.145871191323914,0.21219483533329106,4.990053715603889,5.387539917695474,0.6278355668188116,0.026308865590385325,0.608569404765001,0.6578099275114654,0.6317040466666666,0.02643375691341902,0.61240386,0.6618326799999998,0.5168965230822878,0.021358676024680463,0.5012302701716388,0.5412256924368032
mobilenet_v2,fp64,slow,8,10.240517317588834,7.544462591368803e-05,10.240459787675682,10.240602736083682,781.2105338222409,0.005755366334818117,781.2040175927617,781.2149225592333,5.16382722092628,0.19996250379130587,5.036940836450187,5.394332937383336,0.6096078862523967,0.023700204598713918,0.593424003330665,0.6368116342265846,0.61542951,0.02387359934387563,0.59907458,0.64282509,0.5042545634141208,0.01952801136205175,0.49185980222649145,0.5267651487538659
mobilenet_v2,fp64,slow,16,11.023787219373672,0.0005221319553271504,11.023184505271315,11.02410175071378,1451.4068264861592,0.06874647829184596,1451.3654138727486,1451.48618281303,5.1710065524633775,0.22279086176044813,5.0078460294646066,5.424835909417684,0.5719672054713772,0.02485219433106969,0.5545215527769728,0.6004224534798687,0.5813353433333334,0.025290741688737316,0.5636855199999999,0.61030931,0.46907674595698334,0.020196270386170154,0.45430120733893564,0.49208987706729773
mobilenet_v2,fp64,slow,32,11.832291857649599,0.008469027911713375,11.822825908331613,11.839151163985772,2703.599149647512,1.935695235442887,2702.0318291959434,2705.7628627694157,5.19997756455206,0.22840071947459195,5.039972754603532,5.461544652908067,0.5436017531417108,0.024714419980217298,0.5267860646859831,0.5719777475412479,0.5595820633333334,0.02533958548213111,0.5423728800000001,0.5886800099999999,0.43948210311359753,0.01960349914835336,0.4258568634394831,0.4619491731718121
mobilenet_v2,fp64,slow,64,11.056442732968492,0.001677220787730814,11.05450854021748,11.057494937347423,5782.9286915360835,0.8773244858953905,5782.378313362303,5783.940434187163,5.164605401887212,0.20421922769825127,5.02145975419768,5.398466505106456,0.5714332504008292,0.022601292218153896,0.5554815158797137,0.5972969636540232,0.6033847666666666,0.023855237451051177,0.58652068,0.63067879,0.46711170279882946,0.01843024553765991,0.45424540909521893,0.48822537468646904
mobilenet_v2,fp64,slow,128,10.663390521000496,0.44205166469868407,10.18695108087123,11.060241162325335,12006.08644358041,503.5053571462043,11561.885132057749,12553.043284146783,5.166866147201202,0.20396861153567994,5.005804737416238,5.396217587209303,0.6148944718976189,0.06130463817473436,0.5709964616224091,0.6849369504192837,0.6783391266666667,0.06320902843368682,0.63445987,0.75078954,0.48555384772898247,0.03832871547733486,0.4609823639601478,0.5297186120135756
