prefix,model,precision,profile,batch,metric,n_devices,mean,sd,cv,min,max,max_to_min_ratio
resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,energy_per_img_J_power_over_throughput_proxy,4,4.326258128637898,0.44674688032935156,0.10326403719928004,3.9912067136477543,4.962868229724349,1.2434505616444373
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,throughput_img_s,4,1.1078153898495788,6.93232874141914e-05,6.257657011210528e-05,1.1077766274397107,1.1079192595112641,1.0001287552634894
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,latency_avg_ms,4,3610.709914663561,0.2259317982113432,6.257268059497244e-05,3610.37139273535,3610.836247055316,1.0001287552634894
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,avg_power_W,4,5.115905649443138,0.5256563078197038,0.10274941405084768,4.71876355162576,5.8679338578215585,1.2435320807290446
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,energy_per_img_J_avg_power_times_meta_duration,4,4.728169493173768,0.4824993886895566,0.10204781985632257,4.362327916920456,5.4179426561474715,1.2419842706304887
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,energy_per_img_J_integrated_log_timestamps,4,4.7489231175,0.4846554064800988,0.10205585445132209,4.381283870000001,5.4418301300000005,1.2420628955959432
resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,energy_per_img_J_power_over_throughput_proxy,4,4.61799130742304,0.4741937339490154,0.10268398149359616,4.259670618373443,5.296355133685533,1.2433719900408517
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,throughput_img_s,4,1.1440438133810498,8.910341920573305e-05,7.788462134365402e-05,1.1439271884046824,1.1441344502759578,1.0001811844961606
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,latency_avg_ms,4,6992.739214029154,0.5446422868257452,7.788682948923062e-05,6992.185226194746,6993.452101752016,1.0001811844961606
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,avg_power_W,4,5.2695257718139645,0.5361904752422204,0.1017530795864471,4.878736048231656,6.035908626255381,1.237186961250579
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,energy_per_img_J_avg_power_times_meta_duration,4,4.7129750163440125,0.4783985799413609,0.10150670824316574,4.365735350097452,5.397225342519175,1.2362694734573634
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,energy_per_img_J_integrated_log_timestamps,4,4.751835425,0.48229521238281525,0.10149661535948822,4.401780990000001,5.441705969999999,1.2362509589555928
resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,energy_per_img_J_power_over_throughput_proxy,4,4.606033172097964,0.4684083890660417,0.10169453227204836,4.264900858799875,5.2755238903955375,1.236962842761144
